metric,strategy,universe,horizon,sample,family,n_dates,gross_delta
TURNOVER20,LOW20,KOSDAQ,5,YTD_2026,VALUE,28,-0.001371257792029337
TURNOVER20,LOW20,KOSDAQ,20,BULL_2025,FLOW,12,0.0004538476977024262
TURNOVER20,LOW20,KOSDAQ,20,BULL_2025,MOMENTUM,12,-0.0002599337912720182
TURNOVER20,LOW20,KOSDAQ,20,BULL_2025,REVISION,12,-0.0013390808925285895
TURNOVER20,LOW20,KOSDAQ,20,BULL_2025,VALUE,12,-0.0033961242212597075
TURNOVER20,LOW20,KOSDAQ,20,EARLY_2016_2019,FLOW,48,0.0007033995162011769
TURNOVER20,LOW20,KOSDAQ,20,EARLY_2016_2019,MOMENTUM,48,0.0010149716120356385
TURNOVER20,LOW20,KOSDAQ,20,EARLY_2016_2019,REVISION,48,0.00043343239289303216
TURNOVER20,LOW20,KOSDAQ,20,EARLY_2016_2019,VALUE,48,0.004022536508270056
TURNOVER20,LOW20,KOSDAQ,20,LATE_2020_2022,FLOW,38,-0.00018577217781263317
TURNOVER20,LOW20,KOSDAQ,20,LATE_2020_2022,MOMENTUM,38,-0.0009293015301217065
TURNOVER20,LOW20,KOSDAQ,20,LATE_2020_2022,REVISION,38,0.001112908091873535
TURNOVER20,LOW20,KOSDAQ,20,LATE_2020_2022,VALUE,38,0.0009531240910099894
TURNOVER20,LOW20,KOSDAQ,20,NORMAL_2023_2024,FLOW,24,0.00022305864617654233
TURNOVER20,LOW20,KOSDAQ,20,NORMAL_2023_2024,MOMENTUM,24,0.0031242922122882836
TURNOVER20,LOW20,KOSDAQ,20,NORMAL_2023_2024,REVISION,24,-0.0002476352924329525
TURNOVER20,LOW20,KOSDAQ,20,NORMAL_2023_2024,VALUE,24,0.0001281333757282739
TURNOVER20,LOW20,KOSDAQ,20,YTD_2026,FLOW,6,-0.0007335474081852263
TURNOVER20,LOW20,KOSDAQ,20,YTD_2026,MOMENTUM,6,-0.0022316825442377218
TURNOVER20,LOW20,KOSDAQ,20,YTD_2026,REVISION,6,0.0017394727017602842
TURNOVER20,LOW20,KOSDAQ,20,YTD_2026,VALUE,6,-0.006192998205656417
TURNOVER20,LOW20,KOSDAQ_PLUS_KOSPI_EX_K200,5,BULL_2025,FLOW,49,2.638871031361167e-05
TURNOVER20,LOW20,KOSDAQ_PLUS_KOSPI_EX_K200,5,BULL_2025,MOMENTUM,49,-0.0004058523380116352
TURNOVER20,LOW20,KOSDAQ_PLUS_KOSPI_EX_K200,5,BULL_2025,REVISION,49,1.0939261568856593e-05
TURNOVER20,LOW20,KOSDAQ_PLUS_KOSPI_EX_K200,5,BULL_2025,VALUE,49,-0.0021855329962170095
TURNOVER20,LOW20,KOSDAQ_PLUS_KOSPI_EX_K200,5,EARLY_2016_2019,FLOW,193,3.998408655981016e-05
TURNOVER20,LOW20,KOSDAQ_PLUS_KOSPI_EX_K200,5,EARLY_2016_2019,MOMENTUM,193,0.0007857994679494078
TURNOVER20,LOW20,KOSDAQ_PLUS_KOSPI_EX_K200,5,EARLY_2016_2019,REVISION,193,0.0004939593287934339
TURNOVER20,LOW20,KOSDAQ_PLUS_KOSPI_EX_K200,5,EARLY_2016_2019,VALUE,193,6.836650785176256e-05
TURNOVER20,LOW20,KOSDAQ_PLUS_KOSPI_EX_K200,5,LATE_2020_2022,FLOW,149,0.0001809660480955017
TURNOVER20,LOW20,KOSDAQ_PLUS_KOSPI_EX_K200,5,LATE_2020_2022,MOMENTUM,149,0.00035665268122934713
TURNOVER20,LOW20,KOSDAQ_PLUS_KOSPI_EX_K200,5,LATE_2020_2022,REVISION,149,-0.00031439524672341755
TURNOVER20,LOW20,KOSDAQ_PLUS_KOSPI_EX_K200,5,LATE_2020_2022,VALUE,149,-0.0010172355382275329
TURNOVER20,LOW20,KOSDAQ_PLUS_KOSPI_EX_K200,5,NORMAL_2023_2024,FLOW,97,0.00035342589106105636
TURNOVER20,LOW20,KOSDAQ_PLUS_KOSPI_EX_K200,5,NORMAL_2023_2024,MOMENTUM,97,0.000253577395220904
TURNOVER20,LOW20,KOSDAQ_PLUS_KOSPI_EX_K200,5,NORMAL_2023_2024,REVISION,97,0.0001392583944533116
TURNOVER20,LOW20,KOSDAQ_PLUS_KOSPI_EX_K200,5,NORMAL_2023_2024,VALUE,97,-0.0025835785068365
TURNOVER20,LOW20,KOSDAQ_PLUS_KOSPI_EX_K200,5,YTD_2026,FLOW,28,-0.00012718296810011924
TURNOVER20,LOW20,KOSDAQ_PLUS_KOSPI_EX_K200,5,YTD_2026,MOMENTUM,28,-0.0006343696258616649
TURNOVER20,LOW20,KOSDAQ_PLUS_KOSPI_EX_K200,5,YTD_2026,REVISION,28,0.0003147897819181667
TURNOVER20,LOW20,KOSDAQ_PLUS_KOSPI_EX_K200,5,YTD_2026,VALUE,28,-0.0013468060373004892
TURNOVER20,LOW20,KOSDAQ_PLUS_KOSPI_EX_K200,20,BULL_2025,FLOW,12,2.654662204674511e-05
TURNOVER20,LOW20,KOSDAQ_PLUS_KOSPI_EX_K200,20,BULL_2025,MOMENTUM,12,-0.0015658107375922843
TURNOVER20,LOW20,KOSDAQ_PLUS_KOSPI_EX_K200,20,BULL_2025,REVISION,12,-0.0009201862270450896
TURNOVER20,LOW20,KOSDAQ_PLUS_KOSPI_EX_K200,20,BULL_2025,VALUE,12,-0.005434177327850449
TURNOVER20,LOW20,KOSDAQ_PLUS_KOSPI_EX_K200,20,EARLY_2016_2019,FLOW,48,-0.00014425118579400363
TURNOVER20,LOW20,KOSDAQ_PLUS_KOSPI_EX_K200,20,EARLY_2016_2019,MOMENTUM,48,0.002498979974009061
TURNOVER20,LOW20,KOSDAQ_PLUS_KOSPI_EX_K200,20,EARLY_2016_2019,REVISION,48,0.0017757799568745298
TURNOVER20,LOW20,KOSDAQ_PLUS_KOSPI_EX_K200,20,EARLY_2016_2019,VALUE,48,-0.001505647606609885
TURNOVER20,LOW20,KOSDAQ_PLUS_KOSPI_EX_K200,20,LATE_2020_2022,FLOW,38,0.0011519184463862102
TURNOVER20,LOW20,KOSDAQ_PLUS_KOSPI_EX_K200,20,LATE_2020_2022,MOMENTUM,38,-0.0006555083371572895
TURNOVER20,LOW20,KOSDAQ_PLUS_KOSPI_EX_K200,20,LATE_2020_2022,REVISION,38,0.0008886532643362293
TURNOVER20,LOW20,KOSDAQ_PLUS_KOSPI_EX_K200,20,LATE_2020_2022,VALUE,38,-0.0002374474437275672
TURNOVER20,LOW20,KOSDAQ_PLUS_KOSPI_EX_K200,20,NORMAL_2023_2024,FLOW,24,0.001395948697183921
TURNOVER20,LOW20,KOSDAQ_PLUS_KOSPI_EX_K200,20,NORMAL_2023_2024,MOMENTUM,24,0.0008274649210886992
TURNOVER20,LOW20,KOSDAQ_PLUS_KOSPI_EX_K200,20,NORMAL_2023_2024,REVISION,24,-0.001554056807066293
TURNOVER20,LOW20,KOSDAQ_PLUS_KOSPI_EX_K200,20,NORMAL_2023_2024,VALUE,24,-0.010656043425281076
TURNOVER20,LOW20,KOSDAQ_PLUS_KOSPI_EX_K200,20,YTD_2026,FLOW,6,-0.00042201976118858703
TURNOVER20,LOW20,KOSDAQ_PLUS_KOSPI_EX_K200,20,YTD_2026,MOMENTUM,6,0.0007068894377829175
TURNOVER20,LOW20,KOSDAQ_PLUS_KOSPI_EX_K200,20,YTD_2026,REVISION,6,0.01287210147300741
TURNOVER20,LOW20,KOSDAQ_PLUS_KOSPI_EX_K200,20,YTD_2026,VALUE,6,-0.00482454592643435
TURNOVER20,LOW20,KOSPI_ALL,5,BULL_2025,FLOW,49,2.5063821853474344e-05
TURNOVER20,LOW20,KOSPI_ALL,5,BULL_2025,MOMENTUM,49,-0.0001945771268316303
TURNOVER20,LOW20,KOSPI_ALL,5,BULL_2025,REVISION,49,0.0009780687740524813
TURNOVER20,LOW20,KOSPI_ALL,5,BULL_2025,VALUE,49,-0.0006711282892839774
TURNOVER20,LOW20,KOSPI_ALL,5,EARLY_2016_2019,FLOW,193,-4.581690328356078e-06
TURNOVER20,LOW20,KOSPI_ALL,5,EARLY_2016_2019,MOMENTUM,193,-1.1681638143936227e-06
TURNOVER20,LOW20,KOSPI_ALL,5,EARLY_2016_2019,REVISION,193,0.0004850711672654106
TURNOVER20,LOW20,KOSPI_ALL,5,EARLY_2016_2019,VALUE,193,7.90147167686174e-06
TURNOVER20,LOW20,KOSPI_ALL,5,LATE_2020_2022,FLOW,149,-2.3117914760723152e-05
TURNOVER20,LOW20,KOSPI_ALL,5,LATE_2020_2022,MOMENTUM,149,0.00021251414780075817
TURNOVER20,LOW20,KOSPI_ALL,5,LATE_2020_2022,REVISION,149,-0.00011850147184969739
TURNOVER20,LOW20,KOSPI_ALL,5,LATE_2020_2022,VALUE,149,-0.0003790104640911642
TURNOVER20,LOW20,KOSPI_ALL,5,NORMAL_2023_2024,FLOW,97,-2.9120579184927356e-05
TURNOVER20,LOW20,KOSPI_ALL,5,NORMAL_2023_2024,MOMENTUM,97,0.00023722717629932164
TURNOVER20,LOW20,KOSPI_ALL,5,NORMAL_2023_2024,REVISION,97,-0.0003048405983907572
TURNOVER20,LOW20,KOSPI_ALL,5,NORMAL_2023_2024,VALUE,97,-0.00038055199024744564
TURNOVER20,LOW20,KOSPI_ALL,5,YTD_2026,FLOW,28,0.0006604171036817053
TURNOVER20,LOW20,KOSPI_ALL,5,YTD_2026,MOMENTUM,28,0.0007235567450558446
TURNOVER20,LOW20,KOSPI_ALL,5,YTD_2026,REVISION,28,-0.0003292616106392692
TURNOVER20,LOW20,KOSPI_ALL,5,YTD_2026,VALUE,28,-0.0004571527489615334
TURNOVER20,LOW20,KOSPI_ALL,20,BULL_2025,FLOW,12,0.00013963778847719358
TURNOVER20,LOW20,KOSPI_ALL,20,BULL_2025,MOMENTUM,12,0.0006765737030943412
TURNOVER20,LOW20,KOSPI_ALL,20,BULL_2025,REVISION,12,0.0075110365051538576
TURNOVER20,LOW20,KOSPI_ALL,20,BULL_2025,VALUE,12,-0.0017747419144918738
TURNOVER20,LOW20,KOSPI_ALL,20,EARLY_2016_2019,FLOW,48,-0.00025904807442327094
TURNOVER20,LOW20,KOSPI_ALL,20,EARLY_2016_2019,MOMENTUM,48,0.0011967744837271888
TURNOVER20,LOW20,KOSPI_ALL,20,EARLY_2016_2019,REVISION,48,0.0005439734157085041
TURNOVER20,LOW20,KOSPI_ALL,20,EARLY_2016_2019,VALUE,48,0.0008197071917174689
TURNOVER20,LOW20,KOSPI_ALL,20,LATE_2020_2022,FLOW,38,0.00017979027644901183
TURNOVER20,LOW20,KOSPI_ALL,20,LATE_2020_2022,MOMENTUM,38,0.00011465665808569658
TURNOVER20,LOW20,KOSPI_ALL,20,LATE_2020_2022,REVISION,38,0.002915607661079725
TURNOVER20,LOW20,KOSPI_ALL,20,LATE_2020_2022,VALUE,38,-0.000773634795895077
TURNOVER20,LOW20,KOSPI_ALL,20,NORMAL_2023_2024,FLOW,24,-0.0007702682162066773
TURNOVER20,LOW20,KOSPI_ALL,20,NORMAL_2023_2024,MOMENTUM,24,0.0019710958234166105
TURNOVER20,LOW20,KOSPI_ALL,20,NORMAL_2023_2024,REVISION,24,-0.000717377096714825
TURNOVER20,LOW20,KOSPI_ALL,20,NORMAL_2023_2024,VALUE,24,-9.195845214918346e-06
TURNOVER20,LOW20,KOSPI_ALL,20,YTD_2026,FLOW,6,0.0043504717399683104
TURNOVER20,LOW20,KOSPI_ALL,20,YTD_2026,MOMENTUM,6,0.0016019343470904158
TURNOVER20,LOW20,KOSPI_ALL,20,YTD_2026,REVISION,6,0.00259937877537661
TURNOVER20,LOW20,KOSPI_ALL,20,YTD_2026,VALUE,6,-0.002610848625956098
TURNOVER20,LOW20,KOSPI_EX_K200,5,BULL_2025,FLOW,49,-0.00011522734165978326
TURNOVER20,LOW20,KOSPI_EX_K200,5,BULL_2025,MOMENTUM,49,-0.0006921640804785278
TURNOVER20,LOW20,KOSPI_EX_K200,5,BULL_2025,REVISION,49,-0.0007322529696778086
TURNOVER20,LOW20,KOSPI_EX_K200,5,BULL_2025,VALUE,49,-0.0010650972020712559
TURNOVER20,LOW20,KOSPI_EX_K200,5,EARLY_2016_2019,FLOW,193,-0.00025934578967302897
TURNOVER20,LOW20,KOSPI_EX_K200,5,EARLY_2016_2019,MOMENTUM,193,0.0003516753200653623
TURNOVER20,LOW20,KOSPI_EX_K200,5,EARLY_2016_2019,REVISION,193,0.00014162394889069872
TURNOVER20,LOW20,KOSPI_EX_K200,5,EARLY_2016_2019,VALUE,193,0.00028344845325950203
TURNOVER20,LOW20,KOSPI_EX_K200,5,LATE_2020_2022,FLOW,149,0.00039456435378121133
TURNOVER20,LOW20,KOSPI_EX_K200,5,LATE_2020_2022,MOMENTUM,149,0.0002568827042958271
TURNOVER20,LOW20,KOSPI_EX_K200,5,LATE_2020_2022,REVISION,149,0.00032083016062796625
TURNOVER20,LOW20,KOSPI_EX_K200,5,LATE_2020_2022,VALUE,149,0.0008502471462821149
TURNOVER20,LOW20,KOSPI_EX_K200,5,NORMAL_2023_2024,FLOW,97,0.0004954024080496492
TURNOVER20,LOW20,KOSPI_EX_K200,5,NORMAL_2023_2024,MOMENTUM,97,0.0003440302398962658
TURNOVER20,LOW20,KOSPI_EX_K200,5,NORMAL_2023_2024,REVISION,97,0.0005594565018894049
TURNOVER20,LOW20,KOSPI_EX_K200,5,NORMAL_2023_2024,VALUE,97,-0.0012586877570291916
TURNOVER20,LOW20,KOSPI_EX_K200,5,YTD_2026,FLOW,28,-0.0007794195459386515
TURNOVER20,LOW20,KOSPI_EX_K200,5,YTD_2026,MOMENTUM,28,-0.0006545431496042781
TURNOVER20,LOW20,KOSPI_EX_K200,5,YTD_2026,REVISION,28,-0.0012557692997469199
TURNOVER20,LOW20,KOSPI_EX_K200,5,YTD_2026,VALUE,28,-0.002229487154021939
TURNOVER20,LOW20,KOSPI_EX_K200,20,BULL_2025,FLOW,12,-0.0002710808186359264
TURNOVER20,LOW20,KOSPI_EX_K200,20,BULL_2025,MOMENTUM,12,0.00020620882091939305
TURNOVER20,LOW20,KOSPI_EX_K200,20,BULL_2025,REVISION,12,-9.377474356435957e-05
TURNOVER20,LOW20,KOSPI_EX_K200,20,BULL_2025,VALUE,12,-0.001129927621468731
TURNOVER20,LOW20,KOSPI_EX_K200,20,EARLY_2016_2019,FLOW,48,-0.0009708853240439642
TURNOVER20,LOW20,KOSPI_EX_K200,20,EARLY_2016_2019,MOMENTUM,48,0.0014784992304582155
TURNOVER20,LOW20,KOSPI_EX_K200,20,EARLY_2016_2019,REVISION,48,-0.0004834674982956408
TURNOVER20,LOW20,KOSPI_EX_K200,20,EARLY_2016_2019,VALUE,48,-0.0012686429793175584
TURNOVER20,LOW20,KOSPI_EX_K200,20,LATE_2020_2022,FLOW,38,0.001182442920702931
TURNOVER20,LOW20,KOSPI_EX_K200,20,LATE_2020_2022,MOMENTUM,38,0.002257733558604973
TURNOVER20,LOW20,KOSPI_EX_K200,20,LATE_2020_2022,REVISION,38,0.002468766267167949
TURNOVER20,LOW20,KOSPI_EX_K200,20,LATE_2020_2022,VALUE,38,0.0032541950051482903
TURNOVER20,LOW20,KOSPI_EX_K200,20,NORMAL_2023_2024,FLOW,24,0.0010950172664144474
TURNOVER20,LOW20,KOSPI_EX_K200,20,NORMAL_2023_2024,MOMENTUM,24,0.0015876321757018787
TURNOVER20,LOW20,KOSPI_EX_K200,20,NORMAL_2023_2024,REVISION,24,0.0016673110366253539
TURNOVER20,LOW20,KOSPI_EX_K200,20,NORMAL_2023_2024,VALUE,24,-0.0031655455065434704
TURNOVER20,LOW20,KOSPI_EX_K200,20,YTD_2026,FLOW,6,-1.0176267705929524e-05
TURNOVER20,LOW20,KOSPI_EX_K200,20,YTD_2026,MOMENTUM,6,0.002079543614910953
TURNOVER20,LOW20,KOSPI_EX_K200,20,YTD_2026,REVISION,6,0.008285939009963906
TURNOVER20,LOW20,KOSPI_EX_K200,20,YTD_2026,VALUE,6,0.0011681815379082274
TURNOVER20,LOW20,KOSPI_KOSDAQ_ALL,5,BULL_2025,FLOW,49,7.488157682877193e-05
TURNOVER20,LOW20,KOSPI_KOSDAQ_ALL,5,BULL_2025,MOMENTUM,49,0.00022026991178473594
TURNOVER20,LOW20,KOSPI_KOSDAQ_ALL,5,BULL_2025,REVISION,49,-0.0003562382343993369
TURNOVER20,LOW20,KOSPI_KOSDAQ_ALL,5,BULL_2025,VALUE,49,-0.0004982865797955636
TURNOVER20,LOW20,KOSPI_KOSDAQ_ALL,5,EARLY_2016_2019,FLOW,193,-0.00011085880783127514
TURNOVER20,LOW20,KOSPI_KOSDAQ_ALL,5,EARLY_2016_2019,MOMENTUM,193,0.00025858978130578985
TURNOVER20,LOW20,KOSPI_KOSDAQ_ALL,5,EARLY_2016_2019,REVISION,193,0.0008009451839081506
TURNOVER20,LOW20,KOSPI_KOSDAQ_ALL,5,EARLY_2016_2019,VALUE,193,0.00040139630225468676
TURNOVER20,LOW20,KOSPI_KOSDAQ_ALL,5,LATE_2020_2022,FLOW,149,0.00026931727996520167
TURNOVER20,LOW20,KOSPI_KOSDAQ_ALL,5,LATE_2020_2022,MOMENTUM,149,2.8325950108887813e-05
TURNOVER20,LOW20,KOSPI_KOSDAQ_ALL,5,LATE_2020_2022,REVISION,149,6.576473322306405e-05
TURNOVER20,LOW20,KOSPI_KOSDAQ_ALL,5,LATE_2020_2022,VALUE,149,-0.00047940700811892345
TURNOVER20,LOW20,KOSPI_KOSDAQ_ALL,5,NORMAL_2023_2024,FLOW,97,-2.861813382851972e-05
TURNOVER20,LOW20,KOSPI_KOSDAQ_ALL,5,NORMAL_2023_2024,MOMENTUM,97,0.00018824271484430328
TURNOVER20,LOW20,KOSPI_KOSDAQ_ALL,5,NORMAL_2023_2024,REVISION,97,7.455430811261342e-05
TURNOVER20,LOW20,KOSPI_KOSDAQ_ALL,5,NORMAL_2023_2024,VALUE,97,-0.0016352290198362507
TURNOVER20,LOW20,KOSPI_KOSDAQ_ALL,5,YTD_2026,FLOW,28,-0.00012892879461829702
TURNOVER20,LOW20,KOSPI_KOSDAQ_ALL,5,YTD_2026,MOMENTUM,28,-0.0003675651856025569
TURNOVER20,LOW20,KOSPI_KOSDAQ_ALL,5,YTD_2026,REVISION,28,-0.0011662063466232175
TURNOVER20,LOW20,KOSPI_KOSDAQ_ALL,5,YTD_2026,VALUE,28,-0.00019961138369922995
TURNOVER20,LOW20,KOSPI_KOSDAQ_ALL,20,BULL_2025,FLOW,12,0.0008550467383096338
TURNOVER20,LOW20,KOSPI_KOSDAQ_ALL,20,BULL_2025,MOMENTUM,12,-0.0005393354068435428
TURNOVER20,LOW20,KOSPI_KOSDAQ_ALL,20,BULL_2025,REVISION,12,0.001403608418741865
TURNOVER20,LOW20,KOSPI_KOSDAQ_ALL,20,BULL_2025,VALUE,12,-0.002997210228985163
TURNOVER20,LOW20,KOSPI_KOSDAQ_ALL,20,EARLY_2016_2019,FLOW,48,-0.0001454580561346383
TURNOVER20,LOW20,KOSPI_KOSDAQ_ALL,20,EARLY_2016_2019,MOMENTUM,48,0.001878587231527981
TURNOVER20,LOW20,KOSPI_KOSDAQ_ALL,20,EARLY_2016_2019,REVISION,48,0.0017044649064584464
TURNOVER20,LOW20,KOSPI_KOSDAQ_ALL,20,EARLY_2016_2019,VALUE,48,0.001436523514994394
TURNOVER20,LOW20,KOSPI_KOSDAQ_ALL,20,LATE_2020_2022,FLOW,38,0.0015493978387235657
TURNOVER20,LOW20,KOSPI_KOSDAQ_ALL,20,LATE_2020_2022,MOMENTUM,38,-0.00041766950380203033
TURNOVER20,LOW20,KOSPI_KOSDAQ_ALL,20,LATE_2020_2022,REVISION,38,0.00020711158612348477
TURNOVER20,LOW20,KOSPI_KOSDAQ_ALL,20,LATE_2020_2022,VALUE,38,0.00075435538688772
TURNOVER20,LOW20,KOSPI_KOSDAQ_ALL,20,NORMAL_2023_2024,FLOW,24,0.0005025184851457513
TURNOVER20,LOW20,KOSPI_KOSDAQ_ALL,20,NORMAL_2023_2024,MOMENTUM,24,-0.0006814157467713808
TURNOVER20,LOW20,KOSPI_KOSDAQ_ALL,20,NORMAL_2023_2024,REVISION,24,-0.000567733008330787
TURNOVER20,LOW20,KOSPI_KOSDAQ_ALL,20,NORMAL_2023_2024,VALUE,24,-0.003538212728744255
TURNOVER20,LOW20,KOSPI_KOSDAQ_ALL,20,YTD_2026,FLOW,6,-0.0018550548766709592
TURNOVER20,LOW20,KOSPI_KOSDAQ_ALL,20,YTD_2026,MOMENTUM,6,0.0027847082511177784
TURNOVER20,LOW20,KOSPI_KOSDAQ_ALL,20,YTD_2026,REVISION,6,0.0013401950288363872
TURNOVER20,LOW20,KOSPI_KOSDAQ_ALL,20,YTD_2026,VALUE,6,0.0021190322388785284
TURNOVER20,LOW30,K200,5,BULL_2025,FLOW,49,-0.00041552468964592594
TURNOVER20,LOW30,K200,5,BULL_2025,MOMENTUM,49,0.0008120681657613063
TURNOVER20,LOW30,K200,5,BULL_2025,REVISION,49,0.0006925899856919693
TURNOVER20,LOW30,K200,5,BULL_2025,VALUE,49,-0.00011713425678115009
TURNOVER20,LOW30,K200,5,EARLY_2016_2019,FLOW,193,6.105160917865492e-05
TURNOVER20,LOW30,K200,5,EARLY_2016_2019,MOMENTUM,193,0.0005024440287399442
TURNOVER20,LOW30,K200,5,EARLY_2016_2019,REVISION,193,-4.1650578348430415e-05
TURNOVER20,LOW30,K200,5,EARLY_2016_2019,VALUE,193,0.0001542625040505069
TURNOVER20,LOW30,K200,5,LATE_2020_2022,FLOW,149,7.2932198690276e-05
TURNOVER20,LOW30,K200,5,LATE_2020_2022,MOMENTUM,149,0.00019242625554960832
TURNOVER20,LOW30,K200,5,LATE_2020_2022,REVISION,149,0.0005886337855139549
TURNOVER20,LOW30,K200,5,LATE_2020_2022,VALUE,149,0.0005955159371208845
TURNOVER20,LOW30,K200,5,NORMAL_2023_2024,FLOW,97,5.656141496592957e-06
TURNOVER20,LOW30,K200,5,NORMAL_2023_2024,MOMENTUM,97,-0.00015506415369341743
TURNOVER20,LOW30,K200,5,NORMAL_2023_2024,REVISION,97,0.00017075895830678735
TURNOVER20,LOW30,K200,5,NORMAL_2023_2024,VALUE,97,-0.0018571441456761851
TURNOVER20,LOW30,K200,5,YTD_2026,FLOW,28,-0.0005990952090136855
TURNOVER20,LOW30,K200,5,YTD_2026,MOMENTUM,28,-0.0011759648055850278
TURNOVER20,LOW30,K200,5,YTD_2026,REVISION,28,-0.0017475379168411498
TURNOVER20,LOW30,K200,5,YTD_2026,VALUE,28,0.0011460152526713656
TURNOVER20,LOW30,K200,20,BULL_2025,FLOW,12,0.001692852458728822
TURNOVER20,LOW30,K200,20,BULL_2025,MOMENTUM,12,0.002306066907412973
TURNOVER20,LOW30,K200,20,BULL_2025,REVISION,12,-0.0009498001274958791
TURNOVER20,LOW30,K200,20,BULL_2025,VALUE,12,-0.000836568078278887
TURNOVER20,LOW30,K200,20,EARLY_2016_2019,FLOW,48,0.0014595884339589854
TURNOVER20,LOW30,K200,20,EARLY_2016_2019,MOMENTUM,48,0.0033875324671946163
TURNOVER20,LOW30,K200,20,EARLY_2016_2019,REVISION,48,-0.001051526784795769
TURNOVER20,LOW30,K200,20,EARLY_2016_2019,VALUE,48,0.0010456494843836142
TURNOVER20,LOW30,K200,20,LATE_2020_2022,FLOW,38,0.0009122276658995328
TURNOVER20,LOW30,K200,20,LATE_2020_2022,MOMENTUM,38,0.0016494892071290481
TURNOVER20,LOW30,K200,20,LATE_2020_2022,REVISION,38,0.0014295134490815002
TURNOVER20,LOW30,K200,20,LATE_2020_2022,VALUE,38,0.0015140267843427374
TURNOVER20,LOW30,K200,20,NORMAL_2023_2024,FLOW,24,-0.0008274017265995611
TURNOVER20,LOW30,K200,20,NORMAL_2023_2024,MOMENTUM,24,-0.00031001656195314974
TURNOVER20,LOW30,K200,20,NORMAL_2023_2024,REVISION,24,0.00044491511284099175
TURNOVER20,LOW30,K200,20,NORMAL_2023_2024,VALUE,24,-0.002591232389685701
TURNOVER20,LOW30,K200,20,YTD_2026,FLOW,6,0.00047623717141940326
TURNOVER20,LOW30,K200,20,YTD_2026,MOMENTUM,6,-0.007707507702439438
TURNOVER20,LOW30,K200,20,YTD_2026,REVISION,6,-0.008296802560655939
TURNOVER20,LOW30,K200,20,YTD_2026,VALUE,6,-0.001762072177823935
TURNOVER20,LOW30,KOSDAQ,5,BULL_2025,FLOW,49,0.0004189351900858454
TURNOVER20,LOW30,KOSDAQ,5,BULL_2025,MOMENTUM,49,0.0004189114894086028
TURNOVER20,LOW30,KOSDAQ,5,BULL_2025,REVISION,49,-0.0010529482525665713
TURNOVER20,LOW30,KOSDAQ,5,BULL_2025,VALUE,49,0.0022492071018602624
TURNOVER20,LOW30,KOSDAQ,5,EARLY_2016_2019,FLOW,193,3.6977481277405266e-05
TURNOVER20,LOW30,KOSDAQ,5,EARLY_2016_2019,MOMENTUM,193,0.0005909273878617602
TURNOVER20,LOW30,KOSDAQ,5,EARLY_2016_2019,REVISION,193,1.4051853135670963e-05
TURNOVER20,LOW30,KOSDAQ,5,EARLY_2016_2019,VALUE,193,0.0006289998212419088
TURNOVER20,LOW30,KOSDAQ,5,LATE_2020_2022,FLOW,149,-1.1608865955728209e-05
TURNOVER20,LOW30,KOSDAQ,5,LATE_2020_2022,MOMENTUM,149,-0.00026974840269363256
TURNOVER20,LOW30,KOSDAQ,5,LATE_2020_2022,REVISION,149,0.00041158387245049784
TURNOVER20,LOW30,KOSDAQ,5,LATE_2020_2022,VALUE,149,1.2949550194990918e-05
TURNOVER20,LOW30,KOSDAQ,5,NORMAL_2023_2024,FLOW,97,0.0002029238503264425
TURNOVER20,LOW30,KOSDAQ,5,NORMAL_2023_2024,MOMENTUM,97,9.210795873911336e-05
TURNOVER20,LOW30,KOSDAQ,5,NORMAL_2023_2024,REVISION,97,0.001000025195026669
TURNOVER20,LOW30,KOSDAQ,5,NORMAL_2023_2024,VALUE,97,0.0003032001806252283
TURNOVER20,LOW30,KOSDAQ,5,YTD_2026,FLOW,28,-8.904470506817094e-06
TURNOVER20,LOW30,KOSDAQ,5,YTD_2026,MOMENTUM,28,0.0007283700630974054
TURNOVER20,LOW30,KOSDAQ,5,YTD_2026,REVISION,28,-0.0003150105100781965
TURNOVER20,LOW30,KOSDAQ,5,YTD_2026,VALUE,28,0.00015230407736694922
TURNOVER20,LOW30,KOSDAQ,20,BULL_2025,FLOW,12,0.0004538476977024262
TURNOVER20,LOW30,KOSDAQ,20,BULL_2025,MOMENTUM,12,-0.0006610066222482001
TURNOVER20,LOW30,KOSDAQ,20,BULL_2025,REVISION,12,-0.0016392840771536404
TURNOVER20,LOW30,KOSDAQ,20,BULL_2025,VALUE,12,0.0024868969223754084
TURNOVER20,LOW30,KOSDAQ,20,EARLY_2016_2019,FLOW,48,-0.0005059243288171774
TURNOVER20,LOW30,KOSDAQ,20,EARLY_2016_2019,MOMENTUM,48,0.0018476160583281744
TURNOVER20,LOW30,KOSDAQ,20,EARLY_2016_2019,REVISION,48,0.0024436202971574576
TURNOVER20,LOW30,KOSDAQ,20,EARLY_2016_2019,VALUE,48,0.0038612913848323194
TURNOVER20,LOW30,KOSDAQ,20,LATE_2020_2022,FLOW,38,0.0017258732693607361
TURNOVER20,LOW30,KOSDAQ,20,LATE_2020_2022,MOMENTUM,38,-0.002801956690687082
TURNOVER20,LOW30,KOSDAQ,20,LATE_2020_2022,REVISION,38,0.0022345176805599934
TURNOVER20,LOW30,KOSDAQ,20,LATE_2020_2022,VALUE,38,0.0003277661759935849
TURNOVER20,LOW30,KOSDAQ,20,NORMAL_2023_2024,FLOW,24,0.0007731587134768573
