date,universe,eligible_n,mom_n,rev_n,mom_rev_overlap_n,mom_rev_overlap_share_mom
2026-03-31,KOSPI_ALL,431,84,54,20,0.23809523809523808
2026-03-31,KOSDAQ,403,75,31,11,0.14666666666666667
2026-03-31,KOSPI_KOSDAQ_ALL,834,160,85,33,0.20625
2026-03-31,KOSDAQ_PLUS_KOSPI_EX_K200,634,120,51,17,0.14166666666666666
2026-04-07,K200,200,39,34,14,0.358974358974359
2026-04-07,KOSPI_EX_K200,234,45,19,6,0.13333333333333333
2026-04-07,KOSPI_ALL,434,85,54,22,0.25882352941176473
2026-04-07,KOSDAQ,405,75,31,9,0.12
2026-04-07,KOSPI_KOSDAQ_ALL,839,161,85,34,0.2111801242236025
2026-04-07,KOSDAQ_PLUS_KOSPI_EX_K200,639,121,50,18,0.1487603305785124
2026-04-14,K200,200,39,35,18,0.46153846153846156
2026-04-14,KOSPI_EX_K200,248,48,19,3,0.0625
2026-04-14,KOSPI_ALL,448,88,54,26,0.29545454545454547
2026-04-14,KOSDAQ,444,83,33,12,0.14457831325301204
2026-04-14,KOSPI_KOSDAQ_ALL,892,171,87,36,0.21052631578947367
2026-04-14,KOSDAQ_PLUS_KOSPI_EX_K200,692,131,52,17,0.1297709923664122
2026-04-21,K200,200,39,34,17,0.4358974358974359
2026-04-21,KOSPI_EX_K200,252,49,20,5,0.10204081632653061
2026-04-21,KOSPI_ALL,452,89,55,22,0.24719101123595505
2026-04-21,KOSDAQ,461,86,35,14,0.16279069767441862
2026-04-21,KOSPI_KOSDAQ_ALL,913,175,91,37,0.21142857142857144
2026-04-21,KOSDAQ_PLUS_KOSPI_EX_K200,713,135,56,20,0.14814814814814814
2026-04-28,K200,200,39,34,18,0.46153846153846156
2026-04-28,KOSPI_EX_K200,257,50,21,10,0.2
2026-04-28,KOSPI_ALL,457,90,55,26,0.28888888888888886
2026-04-28,KOSDAQ,478,89,35,13,0.14606741573033707
2026-04-28,KOSPI_KOSDAQ_ALL,935,179,91,36,0.2011173184357542
2026-04-28,KOSDAQ_PLUS_KOSPI_EX_K200,735,139,56,23,0.16546762589928057
2026-05-07,K200,200,39,34,14,0.358974358974359
2026-05-07,KOSPI_EX_K200,252,49,21,13,0.2653061224489796
2026-05-07,KOSPI_ALL,452,89,56,26,0.29213483146067415
2026-05-07,KOSDAQ,473,88,37,15,0.17045454545454544
2026-05-07,KOSPI_KOSDAQ_ALL,925,177,93,40,0.22598870056497175
2026-05-07,KOSDAQ_PLUS_KOSPI_EX_K200,725,137,58,25,0.18248175182481752
2026-05-14,K200,200,39,34,14,0.358974358974359
2026-05-14,KOSPI_EX_K200,253,49,21,12,0.24489795918367346
2026-05-14,KOSPI_ALL,453,89,56,28,0.3146067415730337
2026-05-14,KOSDAQ,459,85,36,15,0.17647058823529413
2026-05-14,KOSPI_KOSDAQ_ALL,912,174,92,38,0.21839080459770116
2026-05-14,KOSDAQ_PLUS_KOSPI_EX_K200,712,135,58,23,0.17037037037037037
2026-05-21,K200,200,39,35,16,0.41025641025641024
2026-05-21,KOSPI_EX_K200,237,46,21,10,0.21739130434782608
2026-05-21,KOSPI_ALL,437,86,56,29,0.3372093023255814
2026-05-21,KOSDAQ,431,80,37,17,0.2125
2026-05-21,KOSPI_KOSDAQ_ALL,868,166,93,38,0.2289156626506024
2026-05-21,KOSDAQ_PLUS_KOSPI_EX_K200,668,126,58,23,0.18253968253968253
2026-05-29,K200,200,39,35,14,0.358974358974359
2026-05-29,KOSPI_EX_K200,224,43,20,7,0.16279069767441862
2026-05-29,KOSPI_ALL,424,83,55,22,0.26506024096385544
2026-05-29,KOSDAQ,417,78,35,14,0.1794871794871795
2026-05-29,KOSPI_KOSDAQ_ALL,841,161,90,41,0.2546583850931677
2026-05-29,KOSDAQ_PLUS_KOSPI_EX_K200,641,121,55,25,0.2066115702479339
2026-06-08,K200,200,39,35,12,0.3076923076923077
2026-06-08,KOSPI_EX_K200,207,40,20,10,0.25
2026-06-08,KOSPI_ALL,407,80,56,23,0.2875
2026-06-08,KOSDAQ,352,67,33,16,0.23880597014925373
2026-06-08,KOSPI_KOSDAQ_ALL,759,147,89,37,0.25170068027210885
2026-06-08,KOSDAQ_PLUS_KOSPI_EX_K200,559,107,53,22,0.205607476635514
2026-06-15,K200,200,39,35,12,0.3076923076923077
2026-06-15,KOSPI_EX_K200,220,43,20,8,0.18604651162790697
2026-06-15,KOSPI_ALL,420,82,56,20,0.24390243902439024
2026-06-15,KOSDAQ,386,73,34,11,0.1506849315068493
2026-06-15,KOSPI_KOSDAQ_ALL,806,156,91,38,0.24358974358974358
2026-06-15,KOSDAQ_PLUS_KOSPI_EX_K200,606,116,55,21,0.1810344827586207
2026-06-22,K200,200,39,36,13,0.3333333333333333
2026-06-22,KOSPI_EX_K200,207,40,21,6,0.15
2026-06-22,KOSPI_ALL,407,80,57,16,0.2
2026-06-22,KOSDAQ,353,67,35,11,0.16417910447761194
2026-06-22,KOSPI_KOSDAQ_ALL,760,147,92,34,0.23129251700680273
2026-06-22,KOSDAQ_PLUS_KOSPI_EX_K200,560,107,56,20,0.18691588785046728
2026-06-29,K200,200,39,36,15,0.38461538461538464
2026-06-29,KOSPI_EX_K200,205,40,21,5,0.125
2026-06-29,KOSPI_ALL,405,79,58,22,0.27848101265822783
2026-06-29,KOSDAQ,341,65,33,11,0.16923076923076924
2026-06-29,KOSPI_KOSDAQ_ALL,746,144,91,36,0.25
2026-06-29,KOSDAQ_PLUS_KOSPI_EX_K200,546,105,54,18,0.17142857142857143
2026-07-06,K200,200,39,36,15,0.38461538461538464
2026-07-06,KOSPI_EX_K200,210,41,22,8,0.1951219512195122
2026-07-06,KOSPI_ALL,410,80,58,22,0.275
2026-07-06,KOSDAQ,322,61,32,11,0.18032786885245902
2026-07-06,KOSPI_KOSDAQ_ALL,732,142,91,34,0.23943661971830985
2026-07-06,KOSDAQ_PLUS_KOSPI_EX_K200,532,102,54,19,0.18627450980392157
2026-07-13,K200,200,39,36,13,0.3333333333333333
2026-07-13,KOSPI_EX_K200,205,40,22,7,0.175
2026-07-13,KOSPI_ALL,405,79,58,21,0.26582278481012656
2026-07-13,KOSDAQ,308,58,31,13,0.22413793103448276
2026-07-13,KOSPI_KOSDAQ_ALL,713,138,89,33,0.2391304347826087
2026-07-13,KOSDAQ_PLUS_KOSPI_EX_K200,513,98,53,21,0.21428571428571427
2026-07-21,K200,200,39,36,12,0.3076923076923077
2026-07-21,KOSPI_EX_K200,199,38,21,2,0.05263157894736842
2026-07-21,KOSPI_ALL,399,78,57,14,0.1794871794871795
2026-07-21,KOSDAQ,295,56,30,10,0.17857142857142858
2026-07-21,KOSPI_KOSDAQ_ALL,694,135,87,24,0.17777777777777778
2026-07-21,KOSDAQ_PLUS_KOSPI_EX_K200,494,95,51,14,0.14736842105263157
2026-07-28,K200,200,39,36,7,0.1794871794871795
2026-07-28,KOSPI_EX_K200,197,38,21,3,0.07894736842105263
2026-07-28,KOSPI_ALL,397,78,57,11,0.14102564102564102
2026-07-28,KOSDAQ,280,53,28,10,0.18867924528301888
2026-07-28,KOSPI_KOSDAQ_ALL,677,132,86,21,0.1590909090909091
2026-07-28,KOSDAQ_PLUS_KOSPI_EX_K200,477,92,50,14,0.15217391304347827
2026-08-04,K200,200,39,36,11,0.28205128205128205
2026-08-04,KOSPI_EX_K200,207,40,22,5,0.125
2026-08-04,KOSPI_ALL,407,80,59,16,0.2
2026-08-04,KOSDAQ,312,59,30,7,0.11864406779661017
2026-08-04,KOSPI_KOSDAQ_ALL,719,140,89,25,0.17857142857142858
2026-08-04,KOSDAQ_PLUS_KOSPI_EX_K200,519,100,53,14,0.14
