weight,universe,horizon,sample,n_dates,gross_delta,turnover_delta,net_delta_0,net_delta_30,net_delta_60,metric,mean,ci025,ci975,p_gt0
0.15,K200,10,NORMAL_2023_2024,48,0.0009244269159540587,0.005859374999999999,0.0009244269159540587,0.0009068487909540587,0.0008892706659540586,net_delta_30,0.0009068487909540587,1.5002663991544047e-05,0.0017633248401846954,0.9775
0.15,K200,10,NORMAL_2023_2024,48,0.0009244269159540587,0.005859374999999999,0.0009244269159540587,0.0009068487909540587,0.0008892706659540586,net_delta_60,0.0008892706659540586,-2.8317421408527118e-06,0.0017763299645806197,0.9743333333333334
0.15,K200,10,YTD_2026,13,0.0010760096126262982,0.013942307692307697,0.0010760096126262982,0.0010341826895493749,0.000992355766472452,gross_delta,0.0010760096126262982,8.422734841812583e-05,0.0020700126434222343,0.984
0.15,K200,10,YTD_2026,13,0.0010760096126262982,0.013942307692307697,0.0010760096126262982,0.0010341826895493749,0.000992355766472452,net_delta_30,0.0010341826895493749,5.6939874621617126e-05,0.0019933695320504554,0.98
0.15,K200,10,YTD_2026,13,0.0010760096126262982,0.013942307692307697,0.0010760096126262982,0.0010341826895493749,0.000992355766472452,net_delta_60,0.000992355766472452,4.656491246853213e-05,0.0019757948701175764,0.9801666666666666
0.15,KOSDAQ,10,BULL_2025,25,0.00029444428277527486,0.02550000000000001,0.00029444428277527486,0.00021794428277527493,0.00014144428277527478,gross_delta,0.00029444428277527486,-0.0020645565560122306,0.0027982378314690593,0.5761666666666667
0.15,KOSDAQ,10,BULL_2025,25,0.00029444428277527486,0.02550000000000001,0.00029444428277527486,0.00021794428277527493,0.00014144428277527478,net_delta_30,0.00021794428277527493,-0.002132425175608962,0.002657885198090017,0.5586666666666666
0.15,KOSDAQ,10,BULL_2025,25,0.00029444428277527486,0.02550000000000001,0.00029444428277527486,0.00021794428277527493,0.00014144428277527478,net_delta_60,0.00014144428277527478,-0.0021274825359728585,0.0025736913747114337,0.5373333333333333
0.15,KOSDAQ,10,EARLY_2016_2019,98,0.0004215522429792322,0.003890306122448979,0.0004215522429792322,0.00040988132461188524,0.0003982104062445384,gross_delta,0.0004215522429792322,-0.00019127292197156952,0.0009971043494006624,0.9068333333333334
0.15,KOSDAQ,10,EARLY_2016_2019,98,0.0004215522429792322,0.003890306122448979,0.0004215522429792322,0.00040988132461188524,0.0003982104062445384,net_delta_30,0.00040988132461188524,-0.00021368195187216693,0.0010177454361722075,0.9045
0.15,KOSDAQ,10,EARLY_2016_2019,98,0.0004215522429792322,0.003890306122448979,0.0004215522429792322,0.00040988132461188524,0.0003982104062445384,net_delta_60,0.0003982104062445384,-0.0002212385998996792,0.0010001866297611737,0.9001666666666667
0.15,KOSDAQ,10,LATE_2020_2022,75,0.0006311202946595629,0.022916666666666665,0.0006311202946595629,0.000562370294659563,0.0004936202946595628,gross_delta,0.0006311202946595629,-0.0008594876388202014,0.0021330936178660465,0.7985
0.15,KOSDAQ,10,LATE_2020_2022,75,0.0006311202946595629,0.022916666666666665,0.0006311202946595629,0.000562370294659563,0.0004936202946595628,net_delta_30,0.000562370294659563,-0.0009602857241891457,0.0020300677798224687,0.7765
0.15,KOSDAQ,10,LATE_2020_2022,75,0.0006311202946595629,0.022916666666666665,0.0006311202946595629,0.000562370294659563,0.0004936202946595628,net_delta_60,0.0004936202946595628,-0.0010782111026465242,0.0019841855470961664,0.7495
0.15,KOSDAQ,10,NORMAL_2023_2024,48,0.0003186570708514893,0.023828125000000002,0.0003186570708514893,0.00024717269585148926,0.00017568832085148927,gross_delta,0.0003186570708514893,-0.0015726609941673511,0.00208078589375922,0.6465
0.15,KOSDAQ,10,NORMAL_2023_2024,48,0.0003186570708514893,0.023828125000000002,0.0003186570708514893,0.00024717269585148926,0.00017568832085148927,net_delta_30,0.00024717269585148926,-0.0017099944734729061,0.0020499415234297275,0.6073333333333333
0.15,KOSDAQ,10,NORMAL_2023_2024,48,0.0003186570708514893,0.023828125000000002,0.0003186570708514893,0.00024717269585148926,0.00017568832085148927,net_delta_60,0.00017568832085148927,-0.001657693087745536,0.0019482792121933413,0.5943333333333334
0.15,KOSDAQ,10,YTD_2026,13,0.0019764423893675245,0.03317307692307692,0.0019764423893675245,0.0018769231585982933,0.0017774039278290637,gross_delta,0.0019764423893675245,-0.005677197851685052,0.009281997009874995,0.6876666666666666
0.15,KOSDAQ,10,YTD_2026,13,0.0019764423893675245,0.03317307692307692,0.0019764423893675245,0.0018769231585982933,0.0017774039278290637,net_delta_30,0.0018769231585982933,-0.005988807060932481,0.009236726040783575,0.6863333333333334
0.15,KOSDAQ,10,YTD_2026,13,0.0019764423893675245,0.03317307692307692,0.0019764423893675245,0.0018769231585982933,0.0017774039278290637,net_delta_60,0.0017774039278290637,-0.005856044005531206,0.008831582341345155,0.6805
0.15,KOSDAQ_PLUS_KOSPI_EX_K200,10,BULL_2025,25,0.0028321346844856375,0.03925000000000001,0.0028321346844856375,0.0027143846844856377,0.0025966346844856374,gross_delta,0.0028321346844856375,-0.001250335134448604,0.006946894529833552,0.9116666666666666
0.15,KOSDAQ_PLUS_KOSPI_EX_K200,10,BULL_2025,25,0.0028321346844856375,0.03925000000000001,0.0028321346844856375,0.0027143846844856377,0.0025966346844856374,net_delta_30,0.0027143846844856377,-0.0015889685854379042,0.006922211393090464,0.8951666666666667
0.15,KOSDAQ_PLUS_KOSPI_EX_K200,10,BULL_2025,25,0.0028321346844856375,0.03925000000000001,0.0028321346844856375,0.0027143846844856377,0.0025966346844856374,net_delta_60,0.0025966346844856374,-0.0016753548714583746,0.006708911005084951,0.8793333333333333
0.15,KOSDAQ_PLUS_KOSPI_EX_K200,10,EARLY_2016_2019,98,0.0006902344372604761,0.02289540816326531,0.0006902344372604761,0.0006215482127706802,0.0005528619882808843,gross_delta,0.0006902344372604761,-0.00015170270137808534,0.001521048810674426,0.9435
0.15,KOSDAQ_PLUS_KOSPI_EX_K200,10,EARLY_2016_2019,98,0.0006902344372604761,0.02289540816326531,0.0006902344372604761,0.0006215482127706802,0.0005528619882808843,net_delta_30,0.0006215482127706802,-0.00022964494544359278,0.0014503935538866081,0.9238333333333333
0.15,KOSDAQ_PLUS_KOSPI_EX_K200,10,EARLY_2016_2019,98,0.0006902344372604761,0.02289540816326531,0.0006902344372604761,0.0006215482127706802,0.0005528619882808843,net_delta_60,0.0005528619882808843,-0.00029010041641525916,0.0013560570648284884,0.8988333333333334
0.15,KOSDAQ_PLUS_KOSPI_EX_K200,10,LATE_2020_2022,75,0.0016517972366176265,0.038583333333333324,0.0016517972366176265,0.0015360472366176263,0.001420297236617626,gross_delta,0.0016517972366176265,-6.356564232702476e-05,0.003434075811655542,0.9706666666666667
0.15,KOSDAQ_PLUS_KOSPI_EX_K200,10,LATE_2020_2022,75,0.0016517972366176265,0.038583333333333324,0.0016517972366176265,0.0015360472366176263,0.001420297236617626,net_delta_30,0.0015360472366176263,-0.00013628813524194905,0.003291285149347798,0.964
0.15,KOSDAQ_PLUS_KOSPI_EX_K200,10,LATE_2020_2022,75,0.0016517972366176265,0.038583333333333324,0.0016517972366176265,0.0015360472366176263,0.001420297236617626,net_delta_60,0.001420297236617626,-0.0003069577084222932,0.0031376141559543874,0.9483333333333334
0.15,KOSDAQ_PLUS_KOSPI_EX_K200,10,NORMAL_2023_2024,48,0.001121739170515605,0.042317708333333336,0.001121739170515605,0.0009947860455156046,0.0008678329205156045,gross_delta,0.001121739170515605,-0.0010686864115354625,0.003249736159583935,0.848
0.15,KOSDAQ_PLUS_KOSPI_EX_K200,10,NORMAL_2023_2024,48,0.001121739170515605,0.042317708333333336,0.001121739170515605,0.0009947860455156046,0.0008678329205156045,net_delta_30,0.0009947860455156046,-0.0012582645983816433,0.0030643109478614506,0.8176666666666667
0.15,KOSDAQ_PLUS_KOSPI_EX_K200,10,NORMAL_2023_2024,48,0.001121739170515605,0.042317708333333336,0.001121739170515605,0.0009947860455156046,0.0008678329205156045,net_delta_60,0.0008678329205156045,-0.0013639748443383594,0.0029413778441896355,0.7875
0.15,KOSDAQ_PLUS_KOSPI_EX_K200,10,YTD_2026,13,0.003973957584502345,0.050480769230769225,0.003973957584502345,0.003822515276810037,0.00367107296911773,gross_delta,0.003973957584502345,-0.004637587803960275,0.010293243176461816,0.8286666666666667
0.15,KOSDAQ_PLUS_KOSPI_EX_K200,10,YTD_2026,13,0.003973957584502345,0.050480769230769225,0.003973957584502345,0.003822515276810037,0.00367107296911773,net_delta_30,0.003822515276810037,-0.004583660746247429,0.010267006473675611,0.8238333333333333
0.15,KOSDAQ_PLUS_KOSPI_EX_K200,10,YTD_2026,13,0.003973957584502345,0.050480769230769225,0.003973957584502345,0.003822515276810037,0.00367107296911773,net_delta_60,0.00367107296911773,-0.0045320864080941655,0.010089515209022253,0.8088333333333333
0.15,KOSPI_ALL,10,BULL_2025,25,0.002655880405221765,0.021999999999999992,0.002655880405221765,0.002589880405221765,0.0025238804052217646,gross_delta,0.002655880405221765,-0.0010424848891160147,0.006958525578841584,0.9055
0.15,KOSPI_ALL,10,BULL_2025,25,0.002655880405221765,0.021999999999999992,0.002655880405221765,0.002589880405221765,0.0025238804052217646,net_delta_30,0.002589880405221765,-0.0010125524000650068,0.006886316667404699,0.8975
0.15,KOSPI_ALL,10,BULL_2025,25,0.002655880405221765,0.021999999999999992,0.002655880405221765,0.002589880405221765,0.0025238804052217646,net_delta_60,0.0025238804052217646,-0.0012586768742799048,0.006860244504079329,0.8873333333333333
0.15,KOSPI_ALL,10,EARLY_2016_2019,98,0.00050424273209841,0.015178571428571427,0.00050424273209841,0.0004587070178126956,0.0004131713035269812,gross_delta,0.00050424273209841,-0.00046655879738999935,0.001428205936500654,0.8526666666666667
0.15,KOSPI_ALL,10,EARLY_2016_2019,98,0.00050424273209841,0.015178571428571427,0.00050424273209841,0.0004587070178126956,0.0004131713035269812,net_delta_30,0.0004587070178126956,-0.0004911208154766435,0.0014126442895692017,0.8325
0.15,KOSPI_ALL,10,EARLY_2016_2019,98,0.00050424273209841,0.015178571428571427,0.00050424273209841,0.0004587070178126956,0.0004131713035269812,net_delta_60,0.0004131713035269812,-0.0005592693601196119,0.0013677075918239606,0.8018333333333333
0.15,KOSPI_ALL,10,LATE_2020_2022,75,0.0004915852907285314,0.029416666666666664,0.0004915852907285314,0.00040333529072853164,0.0003150852907285316,gross_delta,0.0004915852907285314,-0.0008957909790852857,0.0018608154516464668,0.7476666666666667
0.15,KOSPI_ALL,10,LATE_2020_2022,75,0.0004915852907285314,0.029416666666666664,0.0004915852907285314,0.00040333529072853164,0.0003150852907285316,net_delta_30,0.00040333529072853164,-0.0010054874463799584,0.001822288858310769,0.7195
0.15,KOSPI_ALL,10,LATE_2020_2022,75,0.0004915852907285314,0.029416666666666664,0.0004915852907285314,0.00040333529072853164,0.0003150852907285316,net_delta_60,0.0003150852907285316,-0.0010781374436208645,0.0016986430449969043,0.6863333333333334
0.15,KOSPI_ALL,10,NORMAL_2023_2024,48,3.5072935365534734e-05,0.034765624999999994,3.5072935365534734e-05,-6.922393963446534e-05,-0.0001735208146344654,gross_delta,3.5072935365534734e-05,-0.0023347378347675406,0.0022769019474864283,0.518
0.15,KOSPI_ALL,10,NORMAL_2023_2024,48,3.5072935365534734e-05,0.034765624999999994,3.5072935365534734e-05,-6.922393963446534e-05,-0.0001735208146344654,net_delta_30,-6.922393963446534e-05,-0.0023637404252913287,0.00215969806607808,0.48083333333333333
0.15,KOSPI_ALL,10,NORMAL_2023_2024,48,3.5072935365534734e-05,0.034765624999999994,3.5072935365534734e-05,-6.922393963446534e-05,-0.0001735208146344654,net_delta_60,-0.0001735208146344654,-0.002409065592260933,0.0019268722827313076,0.4435
0.15,KOSPI_ALL,10,YTD_2026,13,0.0012766698734802567,0.027884615384615383,0.0012766698734802567,0.0011930160273264105,0.0011093621811725646,gross_delta,0.0012766698734802567,-0.002638092592915139,0.004956990821357441,0.7525
0.15,KOSPI_ALL,10,YTD_2026,13,0.0012766698734802567,0.027884615384615383,0.0012766698734802567,0.0011930160273264105,0.0011093621811725646,net_delta_30,0.0011930160273264105,-0.0026135986346924856,0.00484311140687838,0.7403333333333333
0.15,KOSPI_ALL,10,YTD_2026,13,0.0012766698734802567,0.027884615384615383,0.0012766698734802567,0.0011930160273264105,0.0011093621811725646,net_delta_60,0.0011093621811725646,-0.002922352553264058,0.004729106205972824,0.7045
0.15,KOSPI_EX_K200,10,BULL_2025,25,0.000909483024664175,0.0037499999999999934,0.000909483024664175,0.0008982330246641749,0.000886983024664175,gross_delta,0.000909483024664175,0.00013568846794303503,0.0017111586731756389,0.9911666666666666
0.15,KOSPI_EX_K200,10,BULL_2025,25,0.000909483024664175,0.0037499999999999934,0.000909483024664175,0.0008982330246641749,0.000886983024664175,net_delta_30,0.0008982330246641749,0.00016937976409933558,0.0016647112639173677,0.9925
0.15,KOSPI_EX_K200,10,BULL_2025,25,0.000909483024664175,0.0037499999999999934,0.000909483024664175,0.0008982330246641749,0.000886983024664175,net_delta_60,0.000886983024664175,0.00013913898630292713,0.0016703940836043146,0.992
0.15,KOSPI_EX_K200,10,EARLY_2016_2019,98,0.00014582043505707902,0.0019770408163265283,0.00014582043505707902,0.00013988931260809943,0.0001339581901591199,gross_delta,0.00014582043505707902,-0.00037496811969696994,0.0006723189709594032,0.7086666666666667
0.15,KOSPI_EX_K200,10,EARLY_2016_2019,98,0.00014582043505707902,0.0019770408163265283,0.00014582043505707902,0.00013988931260809943,0.0001339581901591199,net_delta_30,0.00013988931260809943,-0.0003686324262004447,0.0006763935364188345,0.7026666666666667
0.15,KOSPI_EX_K200,10,EARLY_2016_2019,98,0.00014582043505707902,0.0019770408163265283,0.00014582043505707902,0.00013988931260809943,0.0001339581901591199,net_delta_60,0.0001339581901591199,-0.00039713320505842335,0.0006644092210130915,0.6856666666666666
0.15,KOSPI_EX_K200,10,LATE_2020_2022,75,0.0002684361797713347,0.010999999999999998,0.0002684361797713347,0.00023543617977133465,0.0002024361797713347,gross_delta,0.0002684361797713347,-0.0004421355937271634,0.0010508839108887393,0.763
0.15,KOSPI_EX_K200,10,LATE_2020_2022,75,0.0002684361797713347,0.010999999999999998,0.0002684361797713347,0.00023543617977133465,0.0002024361797713347,net_delta_30,0.00023543617977133465,-0.00045949083702307765,0.000992953752920094,0.7255
0.15,KOSPI_EX_K200,10,LATE_2020_2022,75,0.0002684361797713347,0.010999999999999998,0.0002684361797713347,0.00023543617977133465,0.0002024361797713347,net_delta_60,0.0002024361797713347,-0.0004967776319844021,0.0009922110774212892,0.7013333333333334
0.15,KOSPI_EX_K200,10,NORMAL_2023_2024,48,0.0002871029277962437,0.013541666666666669,0.0002871029277962437,0.0002464779277962438,0.00020585292779624377,gross_delta,0.0002871029277962437,-0.0007098212755230004,0.001245367834443917,0.7276666666666667
0.15,KOSPI_EX_K200,10,NORMAL_2023_2024,48,0.0002871029277962437,0.013541666666666669,0.0002871029277962437,0.0002464779277962438,0.00020585292779624377,net_delta_30,0.0002464779277962438,-0.0007910020199716601,0.0012011738157259846,0.6991666666666667
0.15,KOSPI_EX_K200,10,NORMAL_2023_2024,48,0.0002871029277962437,0.013541666666666669,0.0002871029277962437,0.0002464779277962438,0.00020585292779624377,net_delta_60,0.00020585292779624377,-0.000818991315850495,0.0011782189478199035,0.6633333333333333
0.15,KOSPI_EX_K200,10,YTD_2026,13,0.0019196949482683566,0.012980769230769231,0.0019196949482683566,0.0018807526405760487,0.0018418103328837411,gross_delta,0.0019196949482683566,-0.0026257581702036634,0.006588919787148644,0.7815
0.15,KOSPI_EX_K200,10,YTD_2026,13,0.0019196949482683566,0.012980769230769231,0.0019196949482683566,0.0018807526405760487,0.0018418103328837411,net_delta_30,0.0018807526405760487,-0.0026790705411382657,0.006604455981973698,0.769
0.15,KOSPI_EX_K200,10,YTD_2026,13,0.0019196949482683566,0.012980769230769231,0.0019196949482683566,0.0018807526405760487,0.0018418103328837411,net_delta_60,0.0018418103328837411,-0.0027799455719317396,0.00661402162678656,0.7673333333333333
0.15,KOSPI_KOSDAQ_ALL,10,BULL_2025,25,0.0027441021217249374,0.05049999999999999,0.0027441021217249374,0.002592602121724937,0.0024411021217249375,gross_delta,0.0027441021217249374,-0.002399752992479626,0.008232581762310212,0.8466666666666667
0.15,KOSPI_KOSDAQ_ALL,10,BULL_2025,25,0.0027441021217249374,0.05049999999999999,0.0027441021217249374,0.002592602121724937,0.0024411021217249375,net_delta_30,0.002592602121724937,-0.002579944163347079,0.008300175882026861,0.8168333333333333
0.15,KOSPI_KOSDAQ_ALL,10,BULL_2025,25,0.0027441021217249374,0.05049999999999999,0.0027441021217249374,0.002592602121724937,0.0024411021217249375,net_delta_60,0.0024411021217249375,-0.0029408372749082515,0.008020383769096098,0.7941666666666667
0.15,KOSPI_KOSDAQ_ALL,10,EARLY_2016_2019,98,0.0013361776689009908,0.03845663265306122,0.0013361776689009908,0.001220807770941807,0.0011054378729826232,gross_delta,0.0013361776689009908,0.00025826174344776757,0.0023767803113509903,0.9921666666666666
0.15,KOSPI_KOSDAQ_ALL,10,EARLY_2016_2019,98,0.0013361776689009908,0.03845663265306122,0.0013361776689009908,0.001220807770941807,0.0011054378729826232,net_delta_30,0.001220807770941807,0.00012509009749756366,0.002286696443260052,0.986
0.15,KOSPI_KOSDAQ_ALL,10,EARLY_2016_2019,98,0.0013361776689009908,0.03845663265306122,0.0013361776689009908,0.001220807770941807,0.0011054378729826232,net_delta_60,0.0011054378729826232,-5.688624004462532e-05,0.002148996744548023,0.9696666666666667
0.15,KOSPI_KOSDAQ_ALL,10,LATE_2020_2022,75,0.0021198991466776867,0.06025000000000001,0.0021198991466776867,0.0019391491466776863,0.0017583991466776864,gross_delta,0.0021198991466776867,-0.00028765656257466146,0.004597425941755119,0.9573333333333334
0.15,KOSPI_KOSDAQ_ALL,10,LATE_2020_2022,75,0.0021198991466776867,0.06025000000000001,0.0021198991466776867,0.0019391491466776863,0.0017583991466776864,net_delta_30,0.0019391491466776863,-0.00045138336989054156,0.004465946850089984,0.9408333333333333
0.15,KOSPI_KOSDAQ_ALL,10,LATE_2020_2022,75,0.0021198991466776867,0.06025000000000001,0.0021198991466776867,0.0019391491466776863,0.0017583991466776864,net_delta_60,0.0017583991466776864,-0.0007163692036576064,0.004238092167442777,0.9135
0.15,KOSPI_KOSDAQ_ALL,10,NORMAL_2023_2024,48,0.0004845504720003815,0.06705729166666667,0.0004845504720003815,0.0002833785970003816,8.220672200038139e-05,gross_delta,0.0004845504720003815,-0.002073485285376,0.0029244940717900562,0.6523333333333333
0.15,KOSPI_KOSDAQ_ALL,10,NORMAL_2023_2024,48,0.0004845504720003815,0.06705729166666667,0.0004845504720003815,0.0002833785970003816,8.220672200038139e-05,net_delta_30,0.0002833785970003816,-0.0022019424771020785,0.002762187053755702,0.6015
0.15,KOSPI_KOSDAQ_ALL,10,NORMAL_2023_2024,48,0.0004845504720003815,0.06705729166666667,0.0004845504720003815,0.0002833785970003816,8.220672200038139e-05,net_delta_60,8.220672200038139e-05,-0.0023951334853777166,0.0025413051401742054,0.536
