sample,universe,target,definition,metric,horizon,outcome,n_high,n_low,high_mean,low_mean,high_minus_low,nw_t
POST_2023_PLUS,K200,FLOW,B,FH_B_NET_BREADTH,20,top,91,38,0.018672201627742635,0.026914785856552527,-0.008242584228809892,-0.6204412426077196
POST_2023_PLUS,K200,FLOW,B,FH_B_NET_BREADTH,20,spread,91,38,0.01746501182899271,-4.791764913535149e-05,0.01751292947812806,2.0370881902782068
POST_2023_PLUS,K200,FLOW,B,FH_B_INCLUSIVE,5,top,89,40,0.004556754885397737,0.007709482874476675,-0.003152727989078938,-0.5077796700038297
POST_2023_PLUS,K200,FLOW,B,FH_B_INCLUSIVE,5,spread,89,40,0.004878301397575274,0.0051818927572810525,-0.0003035913597057788,-0.09066788241180324
POST_2023_PLUS,K200,FLOW,B,FH_B_INCLUSIVE,20,top,89,37,0.017533561873984145,0.033998996155471174,-0.01646543428148703,-1.1598553302210217
POST_2023_PLUS,K200,FLOW,B,FH_B_INCLUSIVE,20,spread,89,37,0.01765630234714552,0.005244824261289759,0.01241147808585576,1.4077370366232467
POST_2023_PLUS,K200,FLOW,C,FH_C_CONTINUOUS,5,top,90,37,0.0042392711016013265,0.006854618927511877,-0.0026153478259105505,-0.42507094468319545
POST_2023_PLUS,K200,FLOW,C,FH_C_CONTINUOUS,5,spread,90,37,0.0025745765485273237,0.0006481061835252137,0.0019264703650021101,0.5643756358340413
POST_2023_PLUS,K200,FLOW,C,FH_C_CONTINUOUS,20,top,90,34,0.015554633140014231,0.028592952533388994,-0.013038319393374763,-0.8282542382874937
POST_2023_PLUS,K200,FLOW,C,FH_C_CONTINUOUS,20,spread,90,34,0.015814402606663988,-0.000666546140031112,0.0164809487466951,1.7980847783219835
POST_2023_PLUS,K200,FLOW,C,FH_C_INCLUSIVE,5,top,79,42,0.004767721484113092,0.011378329371272079,-0.006610607887158987,-1.0622549748295644
POST_2023_PLUS,K200,FLOW,C,FH_C_INCLUSIVE,5,spread,79,42,0.004367663146775192,0.0036345154639772213,0.0007331476827979705,0.21674423456947664
POST_2023_PLUS,K200,FLOW,C,FH_C_INCLUSIVE,20,top,79,39,0.018978186026729835,0.04039884919473556,-0.021420663168005727,-1.291908222067576
POST_2023_PLUS,K200,FLOW,C,FH_C_INCLUSIVE,20,spread,79,39,0.01564750232157962,0.0034656931176533846,0.012181809203926237,1.286597766640351
POST_2023_PLUS,K200,MOMENTUM,A,FH_A_HEALTHY_BREADTH,5,top,47,127,0.007633760619416573,0.002832969198252069,0.004800791421164503,0.6893723156876655
POST_2023_PLUS,K200,MOMENTUM,A,FH_A_HEALTHY_BREADTH,5,spread,47,127,0.007095151212333417,0.0005398300387698115,0.0065553211735636056,0.9889960214966232
POST_2023_PLUS,K200,MOMENTUM,A,FH_A_HEALTHY_BREADTH,20,top,47,124,0.03182039908747979,0.01277983829123834,0.019040560796241453,0.871074456315109
POST_2023_PLUS,K200,MOMENTUM,A,FH_A_HEALTHY_BREADTH,20,spread,47,124,0.0257336080287062,0.006514794055629565,0.019218813973076634,1.1159874053165586
POST_2023_PLUS,K200,MOMENTUM,A,FH_A_INCLUSIVE,5,top,28,105,0.021348511632391484,0.0035831172300198034,0.01776539440237168,2.0179993548340587
POST_2023_PLUS,K200,MOMENTUM,A,FH_A_INCLUSIVE,5,spread,28,105,0.014802474367501262,0.0011573107950225495,0.013645163572478712,1.5282472952264836
POST_2023_PLUS,K200,MOMENTUM,A,FH_A_INCLUSIVE,20,top,28,102,0.059759586473843725,0.01218341692044421,0.047576169553399515,1.6159440784661396
POST_2023_PLUS,K200,MOMENTUM,A,FH_A_INCLUSIVE,20,spread,28,102,0.03952312132876792,0.003975060933033748,0.03554806039573417,1.3575444760332152
POST_2023_PLUS,K200,MOMENTUM,B,FH_B_NET_BREADTH,5,top,92,32,0.004247857973856064,0.006342003590640065,-0.002094145616784001,-0.25732879646950024
POST_2023_PLUS,K200,MOMENTUM,B,FH_B_NET_BREADTH,5,spread,92,32,0.004703774567294077,-0.004205934871284735,0.008909709438578812,1.2104674252733838
POST_2023_PLUS,K200,MOMENTUM,B,FH_B_NET_BREADTH,20,top,92,30,0.01819823936568967,0.03811674679978802,-0.01991850743409835,-1.1593207883171466
POST_2023_PLUS,K200,MOMENTUM,B,FH_B_NET_BREADTH,20,spread,92,30,0.019118963676250534,0.0017773034555402432,0.017341660220710292,1.0910542638880785
POST_2023_PLUS,K200,MOMENTUM,B,FH_B_INCLUSIVE,5,top,89,40,0.004137113888822362,0.004463220164343894,-0.0003261062755215323,-0.041961645212975344
POST_2023_PLUS,K200,MOMENTUM,B,FH_B_INCLUSIVE,5,spread,89,40,0.0057460944987262124,0.0006868991922662349,0.005059195306459978,0.7476002081175304
POST_2023_PLUS,K200,MOMENTUM,B,FH_B_INCLUSIVE,20,top,89,37,0.019222169224211282,0.03738264741663901,-0.01816047819242773,-0.9324353806114309
POST_2023_PLUS,K200,MOMENTUM,B,FH_B_INCLUSIVE,20,spread,89,37,0.02156353140318545,0.01290873562527867,0.00865479577790678,0.521448324226081
POST_2023_PLUS,K200,MOMENTUM,C,FH_C_CONTINUOUS,5,top,83,46,0.005788060301156429,0.004985863200729947,0.0008021971004264824,0.11566592414468416
POST_2023_PLUS,K200,MOMENTUM,C,FH_C_CONTINUOUS,5,spread,83,46,0.006956534516520535,-0.003530702128188094,0.010487236644708629,1.506241555036367
POST_2023_PLUS,K200,MOMENTUM,C,FH_C_CONTINUOUS,20,top,83,43,0.016280456169943384,0.03035294396277753,-0.014072487792834147,-0.6903714695327927
POST_2023_PLUS,K200,MOMENTUM,C,FH_C_CONTINUOUS,20,spread,83,43,0.015790098944401452,0.0007588754910447668,0.015031223453356685,0.9058695845813225
POST_2023_PLUS,K200,MOMENTUM,C,FH_C_INCLUSIVE,5,top,79,42,0.005792146253036914,0.00785394100549642,-0.0020617947524595066,-0.2766777776875457
POST_2023_PLUS,K200,MOMENTUM,C,FH_C_INCLUSIVE,5,spread,79,42,0.007738512924579527,-0.00463171399853588,0.012370226923115407,1.7520981025058455
POST_2023_PLUS,K200,MOMENTUM,C,FH_C_INCLUSIVE,20,top,79,39,0.021203155311740832,0.04751328314160086,-0.026310127829860027,-1.1708868754474724
POST_2023_PLUS,K200,MOMENTUM,C,FH_C_INCLUSIVE,20,spread,79,39,0.018967109956892044,0.010708542571120349,0.008258567385771695,0.4383764219565826
POST_2023_PLUS,K200,REVISION,A,FH_A_HEALTHY_BREADTH,5,top,37,137,0.014733256369217875,0.005574725760161124,0.009158530609056751,1.4589211325428337
POST_2023_PLUS,K200,REVISION,A,FH_A_HEALTHY_BREADTH,5,spread,37,137,0.006306599770010141,0.0052152752523439766,0.0010913245176661646,0.27684142635223
POST_2023_PLUS,K200,REVISION,A,FH_A_HEALTHY_BREADTH,20,top,37,134,0.05089312663209468,0.024570463729236606,0.026322662902858073,1.2241303225257687
POST_2023_PLUS,K200,REVISION,A,FH_A_HEALTHY_BREADTH,20,spread,37,134,0.03181687368745456,0.019882260314355048,0.011934613373099513,1.0575696611149645
POST_2023_PLUS,K200,REVISION,A,FH_A_INCLUSIVE,5,top,28,105,0.01995355573627051,0.007710043463236764,0.012243512273033746,1.701137037873292
POST_2023_PLUS,K200,REVISION,A,FH_A_INCLUSIVE,5,spread,28,105,0.007750375947653481,0.005844648744336578,0.0019057272033169035,0.40129086990294227
POST_2023_PLUS,K200,REVISION,A,FH_A_INCLUSIVE,20,top,28,102,0.07286534503627111,0.02461794564054638,0.04824739939572473,1.9339321492467128
POST_2023_PLUS,K200,REVISION,A,FH_A_INCLUSIVE,20,spread,28,102,0.03943124055741133,0.01623509833565921,0.023196142221752123,1.7045723244569282
POST_2023_PLUS,K200,REVISION,B,FH_B_NET_BREADTH,5,top,81,43,0.00831882446874082,0.008469636034411079,-0.0001508115656702596,-0.022902924315620823
POST_2023_PLUS,K200,REVISION,B,FH_B_NET_BREADTH,5,spread,81,43,0.008420551752609046,0.004002135283527022,0.004418416469082025,0.8739441882542611
POST_2023_PLUS,K200,REVISION,B,FH_B_NET_BREADTH,20,top,81,40,0.034868920437238285,0.04554641764668217,-0.010677497209443887,-0.6197360425150525
POST_2023_PLUS,K200,REVISION,B,FH_B_NET_BREADTH,20,spread,81,40,0.03174669127455882,0.02538366913730744,0.00636302213725138,0.41306374383970845
POST_2023_PLUS,K200,REVISION,B,FH_B_INCLUSIVE,5,top,89,40,0.00759648516883896,0.008858587316340146,-0.001262102147501186,-0.17641314638681813
POST_2023_PLUS,K200,REVISION,B,FH_B_INCLUSIVE,5,spread,89,40,0.00839488392252667,0.00406598347865132,0.00432890044387535,0.8255218579210956
POST_2023_PLUS,K200,REVISION,B,FH_B_INCLUSIVE,20,top,89,37,0.031789576599180205,0.045848708569136545,-0.01405913196995634,-0.852490464679037
POST_2023_PLUS,K200,REVISION,B,FH_B_INCLUSIVE,20,spread,89,37,0.03127733241399654,0.017691352327707986,0.013585980086288557,0.8244630172894664
POST_2023_PLUS,K200,REVISION,C,FH_C_CONTINUOUS,5,top,88,47,0.007543417626192658,0.009984954017076905,-0.002441536390884247,-0.3861749458703926
POST_2023_PLUS,K200,REVISION,C,FH_C_CONTINUOUS,5,spread,88,47,0.005702029268155239,0.0034287576404384013,0.002273271627716838,0.49592284772501993
POST_2023_PLUS,K200,REVISION,C,FH_C_CONTINUOUS,20,top,88,45,0.029593053964746884,0.05632332874206171,-0.026730274777314825,-1.5653221126149515
POST_2023_PLUS,K200,REVISION,C,FH_C_CONTINUOUS,20,spread,88,45,0.02402616413898132,0.027251371116351345,-0.0032252069773700265,-0.2146773967244363
POST_2023_PLUS,K200,REVISION,C,FH_C_INCLUSIVE,5,top,79,42,0.008336946170516241,0.013400035140915431,-0.00506308897039919,-0.7121228481139396
POST_2023_PLUS,K200,REVISION,C,FH_C_INCLUSIVE,5,spread,79,42,0.007874975277457468,0.002870315878250936,0.005004659399206532,1.004620599543152
POST_2023_PLUS,K200,REVISION,C,FH_C_INCLUSIVE,20,top,79,39,0.03556172575640831,0.05839015299889461,-0.022828427242486293,-1.215625113800481
POST_2023_PLUS,K200,REVISION,C,FH_C_INCLUSIVE,20,spread,79,39,0.030131761694758657,0.023661866569297037,0.00646989512546162,0.3814126737000731
POST_2023_PLUS,K200,VALUE,A,FH_A_HEALTHY_BREADTH,5,top,55,119,0.012491238451944173,0.0034771253412830693,0.009014113110661104,1.733063965656451
POST_2023_PLUS,K200,VALUE,A,FH_A_HEALTHY_BREADTH,5,spread,55,119,0.004622547347747491,0.0018230653436879338,0.002799482004059557,0.4592260557692479
POST_2023_PLUS,K200,VALUE,A,FH_A_HEALTHY_BREADTH,20,top,55,116,0.044230407035387144,0.015247510894016084,0.028982896141371062,1.807767239636496
POST_2023_PLUS,K200,VALUE,A,FH_A_HEALTHY_BREADTH,20,spread,55,116,0.015047161228249036,0.009299482320244159,0.005747678908004877,0.376586375147838
POST_2023_PLUS,K200,VALUE,A,FH_A_INCLUSIVE,5,top,28,105,0.016159822701422966,0.006058192464554002,0.010101630236868964,1.4952462146957988
POST_2023_PLUS,K200,VALUE,A,FH_A_INCLUSIVE,5,spread,28,105,-0.0011554483938969824,0.0023117013007743353,-0.003467149694671318,-0.46363984177810197
POST_2023_PLUS,K200,VALUE,A,FH_A_INCLUSIVE,20,top,28,102,0.053595887618891114,0.02138548819219363,0.032210399426697484,1.4192841935751916
POST_2023_PLUS,K200,VALUE,A,FH_A_INCLUSIVE,20,spread,28,102,0.002348948299193486,0.010424468297299816,-0.00807551999810633,-0.43397023421290315
POST_2023_PLUS,K200,VALUE,B,FH_B_NET_BREADTH,5,top,86,46,0.0064393269337175,0.008384845802737725,-0.0019455188690202258,-0.31685157242797224
POST_2023_PLUS,K200,VALUE,B,FH_B_NET_BREADTH,5,spread,86,46,0.0027728705249812076,0.0003009671853427155,0.002471903339638492,0.39269785487142367
POST_2023_PLUS,K200,VALUE,B,FH_B_NET_BREADTH,20,top,86,43,0.026367627952707796,0.027768315117780887,-0.0014006871650730918,-0.10359455087012838
POST_2023_PLUS,K200,VALUE,B,FH_B_NET_BREADTH,20,spread,86,43,0.015143473673297063,0.0015526052162792648,0.013590868457017798,1.0056524075296442
POST_2023_PLUS,K200,VALUE,B,FH_B_INCLUSIVE,5,top,89,40,0.005448816850588304,0.009002946656344612,-0.0035541298057563077,-0.5220932317204315
POST_2023_PLUS,K200,VALUE,B,FH_B_INCLUSIVE,5,spread,89,40,0.0033491741181882334,0.005497668871023404,-0.002148494752835171,-0.3137861107326362
POST_2023_PLUS,K200,VALUE,B,FH_B_INCLUSIVE,20,top,89,37,0.02262385340440618,0.04411522778999689,-0.021491374385590706,-1.2915595118397918
POST_2023_PLUS,K200,VALUE,B,FH_B_INCLUSIVE,20,spread,89,37,0.01225112120666196,0.01306339428583724,-0.0008122730791752797,-0.042664546391924886
POST_2023_PLUS,K200,VALUE,C,FH_C_CONTINUOUS,5,top,87,54,0.008391907240233245,0.006019775979001336,0.002372131261231909,0.39775957163991793
POST_2023_PLUS,K200,VALUE,C,FH_C_CONTINUOUS,5,spread,87,54,0.0030674465591071635,-0.0023302667248753517,0.005397713283982515,0.9245601288787016
POST_2023_PLUS,K200,VALUE,C,FH_C_CONTINUOUS,20,top,87,51,0.0258267175368821,0.030600092291808812,-0.004773374754926712,-0.32717554452579234
POST_2023_PLUS,K200,VALUE,C,FH_C_CONTINUOUS,20,spread,87,51,0.01220537535271991,-0.0007679801481005441,0.012973355500820453,0.8157337801534655
POST_2023_PLUS,K200,VALUE,C,FH_C_INCLUSIVE,5,top,79,42,0.006253663672575595,0.01121609604461513,-0.004962432372039535,-0.7396187342386484
POST_2023_PLUS,K200,VALUE,C,FH_C_INCLUSIVE,5,spread,79,42,0.002572085972261579,-0.0014468513639624165,0.004018937336223995,0.5800627081265552
POST_2023_PLUS,K200,VALUE,C,FH_C_INCLUSIVE,20,top,79,39,0.026444522140272243,0.046925602547879544,-0.0204810804076073,-1.1282379114462255
POST_2023_PLUS,K200,VALUE,C,FH_C_INCLUSIVE,20,spread,79,39,0.010259981595787431,0.0015241135630142855,0.008735868032773146,0.42619308185572485
POST_2023_PLUS,KOSDAQ,FLOW,A,FH_A_HEALTHY_BREADTH,5,top,40,134,-0.0018746479740408527,0.004541831332804748,-0.0064164793068456,-0.9895655474106264
POST_2023_PLUS,KOSDAQ,FLOW,A,FH_A_HEALTHY_BREADTH,5,spread,40,134,0.0022686095081425224,0.0009176521674151509,0.0013509573407273715,0.38158831888212724
POST_2023_PLUS,KOSDAQ,FLOW,A,FH_A_HEALTHY_BREADTH,20,top,40,131,-0.006466943456164181,0.016270861796863288,-0.02273780525302747,-1.1050668785001128
POST_2023_PLUS,KOSDAQ,FLOW,A,FH_A_HEALTHY_BREADTH,20,spread,40,131,0.00900861149664277,0.00356274927465279,0.0054458622219899794,0.6082771894984359
POST_2023_PLUS,KOSDAQ,FLOW,A,FH_A_INCLUSIVE,5,top,18,120,-0.0047666941460106005,0.004398852307190536,-0.009165546453201136,-1.012446738926838
POST_2023_PLUS,KOSDAQ,FLOW,A,FH_A_INCLUSIVE,5,spread,18,120,0.004744158891105663,0.0014332527141222428,0.0033109061769834207,0.6315258095523786
POST_2023_PLUS,KOSDAQ,FLOW,A,FH_A_INCLUSIVE,20,top,18,117,0.011231052468933682,0.014927157006977958,-0.003696104538044276,-0.18285367762461152
POST_2023_PLUS,KOSDAQ,FLOW,A,FH_A_INCLUSIVE,20,spread,18,117,0.006465845324143707,0.004327558256832172,0.002138287067311535,0.18522633299177813
POST_2023_PLUS,KOSDAQ,FLOW,B,FH_B_NET_BREADTH,5,top,84,48,0.002323060781812876,0.0031765484638831567,-0.0008534876820702805,-0.10370944927036381
POST_2023_PLUS,KOSDAQ,FLOW,B,FH_B_NET_BREADTH,5,spread,84,48,-0.0005779267417285758,-0.0004047021186225231,-0.00017322462310605268,-0.04548101315238541
POST_2023_PLUS,KOSDAQ,FLOW,B,FH_B_NET_BREADTH,20,top,84,45,0.009460552353867134,0.007525772233649375,0.001934780120217759,0.08386846439426632
POST_2023_PLUS,KOSDAQ,FLOW,B,FH_B_NET_BREADTH,20,spread,84,45,0.003284774333356556,0.003118190375681447,0.00016658395767510902,0.01719142939742268
POST_2023_PLUS,KOSDAQ,FLOW,B,FH_B_INCLUSIVE,5,top,86,51,0.003384997811249592,0.0036024978284739636,-0.00021750001722437148,-0.027219744965362367
POST_2023_PLUS,KOSDAQ,FLOW,B,FH_B_INCLUSIVE,5,spread,86,51,-0.0004956655593521581,0.0010856607593960133,-0.0015813263187481714,-0.4228509245118609
POST_2023_PLUS,KOSDAQ,FLOW,B,FH_B_INCLUSIVE,20,top,86,48,0.013192005755316248,0.013942710084242575,-0.0007507043289263268,-0.033255480213877184
POST_2023_PLUS,KOSDAQ,FLOW,B,FH_B_INCLUSIVE,20,spread,86,48,0.002677927928075345,0.008644153304828739,-0.005966225376753394,-0.6183030955895641
POST_2023_PLUS,KOSDAQ,FLOW,C,FH_C_CONTINUOUS,5,top,69,63,0.004131563003822768,0.004167274634014368,-3.5711630191600195e-05,-0.004638680205195168
POST_2023_PLUS,KOSDAQ,FLOW,C,FH_C_CONTINUOUS,5,spread,69,63,0.0013515111256625003,0.0031209352515474574,-0.001769424125884957,-0.45710620743663205
POST_2023_PLUS,KOSDAQ,FLOW,C,FH_C_CONTINUOUS,20,top,69,60,0.003823363770964864,0.018357973862380066,-0.014534610091415202,-0.6578006204604431
POST_2023_PLUS,KOSDAQ,FLOW,C,FH_C_CONTINUOUS,20,spread,69,60,0.0020481200502089603,0.009748756356889505,-0.007700636306680544,-0.7952565117083273
POST_2023_PLUS,KOSDAQ,FLOW,C,FH_C_INCLUSIVE,5,top,69,57,0.004040649724543974,0.004799122744628224,-0.0007584730200842502,-0.09562108245834997
POST_2023_PLUS,KOSDAQ,FLOW,C,FH_C_INCLUSIVE,5,spread,69,57,-0.00020967617677082,0.0031996732044580296,-0.0034093493812288496,-0.8810573276473207
POST_2023_PLUS,KOSDAQ,FLOW,C,FH_C_INCLUSIVE,20,top,69,54,0.005905001533807127,0.015363063065043961,-0.009458061531236834,-0.39844962925483696
POST_2023_PLUS,KOSDAQ,FLOW,C,FH_C_INCLUSIVE,20,spread,69,54,0.0011569037749457956,0.013576614406426993,-0.012419710631481198,-1.2072088352566632
POST_2023_PLUS,KOSDAQ,MOMENTUM,A,FH_A_HEALTHY_BREADTH,5,top,27,147,0.0031146347586281336,0.0028431679110048316,0.000271466847623302,0.036965539168765445
POST_2023_PLUS,KOSDAQ,MOMENTUM,A,FH_A_HEALTHY_BREADTH,5,spread,27,147,0.011394840618808685,0.0008329253652608485,0.010561915253547837,1.2889920029104949
POST_2023_PLUS,KOSDAQ,MOMENTUM,A,FH_A_HEALTHY_BREADTH,20,top,27,144,0.03752259188464858,0.007422190121295643,0.030100401763352935,1.2422157574246258
POST_2023_PLUS,KOSDAQ,MOMENTUM,A,FH_A_HEALTHY_BREADTH,20,spread,27,144,0.03889520331221653,0.00696764541209161,0.031927557900124914,1.5878394745796367
POST_2023_PLUS,KOSDAQ,MOMENTUM,A,FH_A_INCLUSIVE,5,top,18,120,-0.00043520439226579506,0.0015755780223392936,-0.0020107824146050886,-0.20795532987846874
POST_2023_PLUS,KOSDAQ,MOMENTUM,A,FH_A_INCLUSIVE,5,spread,18,120,0.00981932788953301,-0.0012016333228291323,0.011020961212362143,1.0386305075309763
POST_2023_PLUS,KOSDAQ,MOMENTUM,A,FH_A_INCLUSIVE,20,top,18,117,0.029382041560860845,0.009531200629165383,0.019850840931695462,0.8128132863287908
POST_2023_PLUS,KOSDAQ,MOMENTUM,A,FH_A_INCLUSIVE,20,spread,18,117,0.02758845592490156,0.003554656032336369,0.02403379989256519,1.2057453864176444
POST_2023_PLUS,KOSDAQ,MOMENTUM,B,FH_B_NET_BREADTH,5,top,74,30,0.008415942782790137,0.011783312606773183,-0.0033673698239830453,-0.2775228350220802
POST_2023_PLUS,KOSDAQ,MOMENTUM,B,FH_B_NET_BREADTH,5,spread,74,30,0.010522777853120462,0.008717886606617369,0.0018048912465030934,0.2119635943178662
POST_2023_PLUS,KOSDAQ,MOMENTUM,B,FH_B_NET_BREADTH,20,top,74,28,0.023183475523277795,0.02297695106123143,0.00020652446204636604,0.00705589006887129
POST_2023_PLUS,KOSDAQ,MOMENTUM,B,FH_B_NET_BREADTH,20,spread,74,28,0.026794172000381367,0.01158226712396598,0.015211904876415386,0.8233086933254575
POST_2023_PLUS,KOSDAQ,MOMENTUM,B,FH_B_INCLUSIVE,5,top,86,51,0.006555943306978491,0.001389917643131644,0.005166025663846847,0.542150330397874
POST_2023_PLUS,KOSDAQ,MOMENTUM,B,FH_B_INCLUSIVE,5,spread,86,51,0.0077713978354390905,-0.0023804407050191526,0.010151838540458244,1.4435972131390757
POST_2023_PLUS,KOSDAQ,MOMENTUM,B,FH_B_INCLUSIVE,20,top,86,48,0.02199229258668348,0.005246185789965395,0.016746106796718084,0.6051033023745097
POST_2023_PLUS,KOSDAQ,MOMENTUM,B,FH_B_INCLUSIVE,20,spread,86,48,0.024073733926324923,-0.0017131584338136534,0.025786892360138577,1.587796796104687
POST_2023_PLUS,KOSDAQ,MOMENTUM,C,FH_C_CONTINUOUS,5,top,58,66,0.004387900806019616,0.004265204134733813,0.00012269667128580238,0.012977927148664145
POST_2023_PLUS,KOSDAQ,MOMENTUM,C,FH_C_CONTINUOUS,5,spread,58,66,0.010711943686104545,-0.0036265894548236106,0.014338533140928155,1.892210930267008
POST_2023_PLUS,KOSDAQ,MOMENTUM,C,FH_C_CONTINUOUS,20,top,58,63,0.005745292684735318,0.009188788023720267,-0.003443495338984949,-0.1392301293920964
POST_2023_PLUS,KOSDAQ,MOMENTUM,C,FH_C_CONTINUOUS,20,spread,58,63,0.013398201027769821,0.0022964112998567574,0.011101789727913064,0.6628398618349722
POST_2023_PLUS,KOSDAQ,MOMENTUM,C,FH_C_INCLUSIVE,5,top,69,57,0.0071184497640777,-0.0010574461156722034,0.008175895879749904,0.8613387976063249
POST_2023_PLUS,KOSDAQ,MOMENTUM,C,FH_C_INCLUSIVE,5,spread,69,57,0.0074484257781250954,-0.00804899390666098,0.015497419684786075,2.1452473044385116
POST_2023_PLUS,KOSDAQ,MOMENTUM,C,FH_C_INCLUSIVE,20,top,69,54,0.015899750130535906,0.003277792495254109,0.012621957635281797,0.43190754280726995
POST_2023_PLUS,KOSDAQ,MOMENTUM,C,FH_C_INCLUSIVE,20,spread,69,54,0.01902635668685566,-0.004481431798840433,0.023507788485696093,1.317613719488133
POST_2023_PLUS,KOSDAQ,REVISION,A,FH_A_HEALTHY_BREADTH,5,top,27,147,0.004538058163892764,0.006106008667129985,-0.0015679505032372212,-0.20264320865586435
POST_2023_PLUS,KOSDAQ,REVISION,A,FH_A_HEALTHY_BREADTH,5,spread,27,147,0.009251929337606752,0.0038924012260193297,0.005359528111587422,0.9763125474725748
POST_2023_PLUS,KOSDAQ,REVISION,A,FH_A_HEALTHY_BREADTH,20,top,27,144,0.03604292622709279,0.020646313412684164,0.015396612814408628,0.9065717241201733
POST_2023_PLUS,KOSDAQ,REVISION,A,FH_A_HEALTHY_BREADTH,20,spread,27,144,0.03824598001795553,0.016299523905149122,0.02194645611280641,2.02358908713272
POST_2023_PLUS,KOSDAQ,REVISION,A,FH_A_INCLUSIVE,5,top,18,120,0.002797338306521043,0.005516492022307016,-0.0027191537157859732,-0.277045033367154
POST_2023_PLUS,KOSDAQ,REVISION,A,FH_A_INCLUSIVE,5,spread,18,120,0.009109337084879175,0.0028902359537395323,0.006219101131139643,0.8314557822154359
POST_2023_PLUS,KOSDAQ,REVISION,A,FH_A_INCLUSIVE,20,top,18,117,0.033038964932794734,0.02383870971481346,0.009200255217981273,0.4129703286685124
POST_2023_PLUS,KOSDAQ,REVISION,A,FH_A_INCLUSIVE,20,spread,18,117,0.03224574086031983,0.013532493956847937,0.018713246903471894,1.3963845158367676
POST_2023_PLUS,KOSDAQ,REVISION,B,FH_B_NET_BREADTH,5,top,62,48,0.008624437151663882,-0.0009701370237925148,0.009594574175456396,1.0565860732910248
POST_2023_PLUS,KOSDAQ,REVISION,B,FH_B_NET_BREADTH,5,spread,62,48,0.008966276503413294,-8.302229620586164e-05,0.009049298799619156,1.701646237460992
POST_2023_PLUS,KOSDAQ,REVISION,B,FH_B_NET_BREADTH,20,top,62,46,0.030542617129225427,0.03159168451011162,-0.0010490673808861949,-0.03973061941908362
POST_2023_PLUS,KOSDAQ,REVISION,B,FH_B_NET_BREADTH,20,spread,62,46,0.030170674956527085,0.022596569650846922,0.007574105305680163,0.6016471101872998
POST_2023_PLUS,KOSDAQ,REVISION,B,FH_B_INCLUSIVE,5,top,86,51,0.008393046930210446,0.004555177578621734,0.003837869351588712,0.43071642968503565
POST_2023_PLUS,KOSDAQ,REVISION,B,FH_B_INCLUSIVE,5,spread,86,51,0.007288541251339164,0.00031750976876295976,0.006971031482576204,1.480713997233992
POST_2023_PLUS,KOSDAQ,REVISION,B,FH_B_INCLUSIVE,20,top,86,48,0.025066913125964152,0.02569128312378956,-0.0006243699978254087,-0.024805632798907518
POST_2023_PLUS,KOSDAQ,REVISION,B,FH_B_INCLUSIVE,20,spread,86,48,0.021605116148800573,0.014986295630411707,0.006618820518388866,0.5147272833955392
POST_2023_PLUS,KOSDAQ,REVISION,C,FH_C_CONTINUOUS,5,top,61,49,0.008316630383616902,0.005230833615791683,0.0030857967678252192,0.3138915206231784
POST_2023_PLUS,KOSDAQ,REVISION,C,FH_C_CONTINUOUS,5,spread,61,49,0.008555801134244295,0.0036165432540883427,0.004939257880155952,0.9611956402365383
POST_2023_PLUS,KOSDAQ,REVISION,C,FH_C_CONTINUOUS,20,top,61,46,0.032168306639998215,0.019050543143748246,0.01311776349624997,0.5334352698060775
POST_2023_PLUS,KOSDAQ,REVISION,C,FH_C_CONTINUOUS,20,spread,61,46,0.03342462270083942,0.017526711648593592,0.01589791105224583,1.390137769121511
POST_2023_PLUS,KOSDAQ,REVISION,C,FH_C_INCLUSIVE,5,top,69,57,0.009411694233574193,0.005645978623596382,0.0037657156099778107,0.4304854765120177
POST_2023_PLUS,KOSDAQ,REVISION,C,FH_C_INCLUSIVE,5,spread,69,57,0.00812814272544624,0.0013514399669259797,0.0067767027585202595,1.4458003391028573
