date,universe,factor,family,cut_name,spread_20d,strength_vs_cut,state
2022-11-17,KOSDAQ_PLUS_KOSPI_EX_K200,MOM12_1,MOMENTUM,Q50,-0.04251001267201693,-1.2996426163898631,REVERSE
2022-11-24,KOSDAQ_PLUS_KOSPI_EX_K200,MOM12_1,MOMENTUM,Q50,0.00327496844324493,0.10012437749694827,NEUTRAL
2022-12-01,KOSDAQ_PLUS_KOSPI_EX_K200,MOM12_1,MOMENTUM,Q50,-0.010550332935061135,-0.3225513576130495,NEUTRAL
2022-12-08,KOSDAQ_PLUS_KOSPI_EX_K200,MOM12_1,MOMENTUM,Q50,0.0050041117422277015,0.1529888247165154,NEUTRAL
2022-12-15,KOSDAQ_PLUS_KOSPI_EX_K200,MOM12_1,MOMENTUM,Q50,-0.017660079744567514,-0.5399149706674125,NEUTRAL
2022-12-22,KOSDAQ_PLUS_KOSPI_EX_K200,MOM12_1,MOMENTUM,Q50,-0.018116318684231025,-0.553863392038586,NEUTRAL
2022-12-29,KOSDAQ_PLUS_KOSPI_EX_K200,MOM12_1,MOMENTUM,Q50,-0.025771882672343982,-0.7879140682455258,NEUTRAL
2023-01-06,KOSDAQ_PLUS_KOSPI_EX_K200,MOM12_1,MOMENTUM,Q50,-0.03148854758517694,-0.9626875128375348,NEUTRAL
2023-01-13,KOSDAQ_PLUS_KOSPI_EX_K200,MOM12_1,MOMENTUM,Q50,0.016682451337417525,0.5100263053609952,NEUTRAL
2023-01-20,KOSDAQ_PLUS_KOSPI_EX_K200,MOM12_1,MOMENTUM,Q50,-0.01826612923089077,-0.5584434934919981,NEUTRAL
2023-01-31,KOSDAQ_PLUS_KOSPI_EX_K200,MOM12_1,MOMENTUM,Q50,-0.03474356712073834,-1.0622019998887668,REVERSE
2023-02-07,KOSDAQ_PLUS_KOSPI_EX_K200,MOM12_1,MOMENTUM,Q50,-0.040616805855447025,-1.2417623170016274,REVERSE
2023-02-14,KOSDAQ_PLUS_KOSPI_EX_K200,MOM12_1,MOMENTUM,Q50,-0.02864220296607467,-0.8756672901794416,NEUTRAL
2023-02-21,KOSDAQ_PLUS_KOSPI_EX_K200,MOM12_1,MOMENTUM,Q50,0.004380569488369623,0.1339255020944736,NEUTRAL
2023-02-28,KOSDAQ_PLUS_KOSPI_EX_K200,MOM12_1,MOMENTUM,Q50,0.05166256328992258,1.579460101354428,WORKING
2023-03-08,KOSDAQ_PLUS_KOSPI_EX_K200,MOM12_1,MOMENTUM,Q50,0.1549345454461204,4.736755539603004,WORKING
2023-03-15,KOSDAQ_PLUS_KOSPI_EX_K200,MOM12_1,MOMENTUM,Q50,0.1551404713172373,4.743051233748889,WORKING
2023-03-22,KOSDAQ_PLUS_KOSPI_EX_K200,MOM12_1,MOMENTUM,Q50,0.15898892172104562,4.860708459363985,WORKING
2023-03-29,KOSDAQ_PLUS_KOSPI_EX_K200,MOM12_1,MOMENTUM,Q50,0.16136653151568092,4.933398228668337,WORKING
2023-04-05,KOSDAQ_PLUS_KOSPI_EX_K200,MOM12_1,MOMENTUM,Q50,0.11154935594785975,3.410356471526362,WORKING
2023-04-12,KOSDAQ_PLUS_KOSPI_EX_K200,MOM12_1,MOMENTUM,Q50,0.10728327268553017,3.2799311137272875,WORKING
2023-04-19,KOSDAQ_PLUS_KOSPI_EX_K200,MOM12_1,MOMENTUM,Q50,0.09784105427797285,2.9912577244624496,WORKING
2023-04-26,KOSDAQ_PLUS_KOSPI_EX_K200,MOM12_1,MOMENTUM,Q50,0.0027787706124062783,0.08495430798665088,NEUTRAL
2023-05-04,KOSDAQ_PLUS_KOSPI_EX_K200,MOM12_1,MOMENTUM,Q50,-0.0385799086665769,-1.1794890259470021,REVERSE
2023-05-12,KOSDAQ_PLUS_KOSPI_EX_K200,MOM12_1,MOMENTUM,Q50,-0.0650430687583553,-1.9885372585357999,REVERSE
2023-05-19,KOSDAQ_PLUS_KOSPI_EX_K200,MOM12_1,MOMENTUM,Q50,-0.07516366773037386,-2.2979505214512703,REVERSE
2023-05-26,KOSDAQ_PLUS_KOSPI_EX_K200,MOM12_1,MOMENTUM,Q50,-0.03212093636036517,-0.9820212968263181,NEUTRAL
2023-06-05,KOSDAQ_PLUS_KOSPI_EX_K200,MOM12_1,MOMENTUM,Q50,-0.0010784430131655087,-0.032970832308888365,NEUTRAL
2023-06-13,KOSDAQ_PLUS_KOSPI_EX_K200,MOM12_1,MOMENTUM,Q50,0.06060511669872848,1.8528574206894346,WORKING
2023-06-20,KOSDAQ_PLUS_KOSPI_EX_K200,MOM12_1,MOMENTUM,Q50,0.0568233033808585,1.7372374656201208,WORKING
2023-06-27,KOSDAQ_PLUS_KOSPI_EX_K200,MOM12_1,MOMENTUM,Q50,0.060716385811744544,1.8562592093992925,WORKING
2023-07-04,KOSDAQ_PLUS_KOSPI_EX_K200,MOM12_1,MOMENTUM,Q50,0.07373482576856993,2.2542670739779913,WORKING
2023-07-11,KOSDAQ_PLUS_KOSPI_EX_K200,MOM12_1,MOMENTUM,Q50,0.06488712488913806,1.983769645320458,WORKING
2023-07-18,KOSDAQ_PLUS_KOSPI_EX_K200,MOM12_1,MOMENTUM,Q50,0.10760965372040476,3.289909438254668,WORKING
2023-07-25,KOSDAQ_PLUS_KOSPI_EX_K200,MOM12_1,MOMENTUM,Q50,0.1686330275015946,5.15555407529164,WORKING
2023-08-01,KOSDAQ_PLUS_KOSPI_EX_K200,MOM12_1,MOMENTUM,Q50,0.08063620461366905,2.4652603316875217,WORKING
2023-08-08,KOSDAQ_PLUS_KOSPI_EX_K200,MOM12_1,MOMENTUM,Q50,0.008031297830787931,0.2455378455504993,NEUTRAL
2023-08-16,KOSDAQ_PLUS_KOSPI_EX_K200,MOM12_1,MOMENTUM,Q50,-0.08241089815258307,-2.5195173692471147,REVERSE
2023-08-23,KOSDAQ_PLUS_KOSPI_EX_K200,MOM12_1,MOMENTUM,Q50,-0.1000155860006624,-3.0577388643130465,REVERSE
2023-08-30,KOSDAQ_PLUS_KOSPI_EX_K200,MOM12_1,MOMENTUM,Q50,-0.03524400795760285,-1.0775017892251992,REVERSE
2023-09-06,KOSDAQ_PLUS_KOSPI_EX_K200,MOM12_1,MOMENTUM,Q50,0.03990468436840544,1.2199908948252376,WORKING
2023-09-13,KOSDAQ_PLUS_KOSPI_EX_K200,MOM12_1,MOMENTUM,Q50,0.049994703633976734,1.5284692558858866,WORKING
2023-09-20,KOSDAQ_PLUS_KOSPI_EX_K200,MOM12_1,MOMENTUM,Q50,0.007344803785575671,0.2245499215068297,NEUTRAL
2023-09-27,KOSDAQ_PLUS_KOSPI_EX_K200,MOM12_1,MOMENTUM,Q50,-0.013439912421081668,-0.4108933835835636,NEUTRAL
2023-10-11,KOSDAQ_PLUS_KOSPI_EX_K200,MOM12_1,MOMENTUM,Q50,-0.06209591514215507,-1.8984350403545605,REVERSE
2023-10-18,KOSDAQ_PLUS_KOSPI_EX_K200,MOM12_1,MOMENTUM,Q50,-0.0021771512052314312,-0.06656122430436039,NEUTRAL
2023-10-25,KOSDAQ_PLUS_KOSPI_EX_K200,MOM12_1,MOMENTUM,Q50,-0.0474730783846643,-1.4513765562939986,REVERSE
2023-11-01,KOSDAQ_PLUS_KOSPI_EX_K200,MOM12_1,MOMENTUM,Q50,-0.05995083240957655,-1.8328542333938462,REVERSE
2023-11-08,KOSDAQ_PLUS_KOSPI_EX_K200,MOM12_1,MOMENTUM,Q50,-0.01584208815307875,-0.48433419804410643,NEUTRAL
2023-11-15,KOSDAQ_PLUS_KOSPI_EX_K200,MOM12_1,MOMENTUM,Q50,-0.028587720860828503,-0.8740016292831518,NEUTRAL
2023-11-22,KOSDAQ_PLUS_KOSPI_EX_K200,MOM12_1,MOMENTUM,Q50,0.021745634942487158,0.6648211119051625,NEUTRAL
2023-11-29,KOSDAQ_PLUS_KOSPI_EX_K200,MOM12_1,MOMENTUM,Q50,0.04858464219112024,1.4853599781492839,WORKING
2023-12-06,KOSDAQ_PLUS_KOSPI_EX_K200,MOM12_1,MOMENTUM,Q50,-0.040868319377710294,-1.249451745246537,REVERSE
2023-12-13,KOSDAQ_PLUS_KOSPI_EX_K200,MOM12_1,MOMENTUM,Q50,-0.03650818671617029,-1.1161510505661771,REVERSE
2023-12-20,KOSDAQ_PLUS_KOSPI_EX_K200,MOM12_1,MOMENTUM,Q50,-0.04493207114107378,-1.3736912982865492,REVERSE
2023-12-28,KOSDAQ_PLUS_KOSPI_EX_K200,MOM12_1,MOMENTUM,Q50,-0.02910276792044164,-0.8897479691698054,NEUTRAL
2024-01-08,KOSDAQ_PLUS_KOSPI_EX_K200,MOM12_1,MOMENTUM,Q50,0.03455228943414301,1.0563541391745923,WORKING
2024-01-15,KOSDAQ_PLUS_KOSPI_EX_K200,MOM12_1,MOMENTUM,Q50,0.029770590454853973,0.9101650561418609,NEUTRAL
2024-01-22,KOSDAQ_PLUS_KOSPI_EX_K200,MOM12_1,MOMENTUM,Q50,0.07351766261053183,2.2476278264888485,WORKING
2024-01-29,KOSDAQ_PLUS_KOSPI_EX_K200,MOM12_1,MOMENTUM,Q50,-0.010169010662483546,-0.31089333530559693,NEUTRAL
2024-02-05,KOSDAQ_PLUS_KOSPI_EX_K200,MOM12_1,MOMENTUM,Q50,-0.07718667440936788,-2.3597991431759278,REVERSE
2024-02-14,KOSDAQ_PLUS_KOSPI_EX_K200,MOM12_1,MOMENTUM,Q50,-0.006143060243843368,-0.18780946854915034,NEUTRAL
2024-02-21,KOSDAQ_PLUS_KOSPI_EX_K200,MOM12_1,MOMENTUM,Q50,-0.03963045378496266,-1.2116069464197294,REVERSE
2024-02-28,KOSDAQ_PLUS_KOSPI_EX_K200,MOM12_1,MOMENTUM,Q50,0.053162774011171976,1.625325479046591,WORKING
2024-03-07,KOSDAQ_PLUS_KOSPI_EX_K200,MOM12_1,MOMENTUM,Q50,0.15243261141890962,4.660264852332532,WORKING
2024-03-14,KOSDAQ_PLUS_KOSPI_EX_K200,MOM12_1,MOMENTUM,Q50,0.06506421396453765,1.9891837229652265,WORKING
2024-03-21,KOSDAQ_PLUS_KOSPI_EX_K200,MOM12_1,MOMENTUM,Q50,0.08026261328547779,2.453838664632817,WORKING
2024-03-28,KOSDAQ_PLUS_KOSPI_EX_K200,MOM12_1,MOMENTUM,Q50,0.053065812095112186,1.62236109888396,WORKING
2024-04-04,KOSDAQ_PLUS_KOSPI_EX_K200,MOM12_1,MOMENTUM,Q50,0.05719847515048304,1.748707450915877,WORKING
2024-04-12,KOSDAQ_PLUS_KOSPI_EX_K200,MOM12_1,MOMENTUM,Q50,0.08037135642615234,2.457163227741069,WORKING
2024-04-19,KOSDAQ_PLUS_KOSPI_EX_K200,MOM12_1,MOMENTUM,Q50,0.06615180132827159,2.0224341220620534,WORKING
2024-04-26,KOSDAQ_PLUS_KOSPI_EX_K200,MOM12_1,MOMENTUM,Q50,0.06235949842801425,1.9064934729387542,WORKING
2024-05-07,KOSDAQ_PLUS_KOSPI_EX_K200,MOM12_1,MOMENTUM,Q50,0.022094973583540956,0.675501310684875,NEUTRAL
2024-05-14,KOSDAQ_PLUS_KOSPI_EX_K200,MOM12_1,MOMENTUM,Q50,-0.0021228241347499566,-0.06490030322757563,NEUTRAL
2024-05-22,KOSDAQ_PLUS_KOSPI_EX_K200,MOM12_1,MOMENTUM,Q50,0.004118827297558303,0.12592335661617868,NEUTRAL
2024-05-29,KOSDAQ_PLUS_KOSPI_EX_K200,MOM12_1,MOMENTUM,Q50,0.02124507773030726,0.6495177646700173,NEUTRAL
2024-06-05,KOSDAQ_PLUS_KOSPI_EX_K200,MOM12_1,MOMENTUM,Q50,0.02386162274031922,0.7295124103773869,NEUTRAL
2024-06-13,KOSDAQ_PLUS_KOSPI_EX_K200,MOM12_1,MOMENTUM,Q50,0.07183648610408122,2.1962298499623696,WORKING
2024-06-20,KOSDAQ_PLUS_KOSPI_EX_K200,MOM12_1,MOMENTUM,Q50,0.10095601481487293,3.0864902404666825,WORKING
2024-06-27,KOSDAQ_PLUS_KOSPI_EX_K200,MOM12_1,MOMENTUM,Q50,0.1018422170485167,3.1135837677838714,WORKING
2024-07-04,KOSDAQ_PLUS_KOSPI_EX_K200,MOM12_1,MOMENTUM,Q50,0.10855248273404983,3.318734194802166,WORKING
2024-07-11,KOSDAQ_PLUS_KOSPI_EX_K200,MOM12_1,MOMENTUM,Q50,0.08701140752426828,2.6601670106074633,WORKING
2024-07-18,KOSDAQ_PLUS_KOSPI_EX_K200,MOM12_1,MOMENTUM,Q50,0.009769158740106088,0.29866881298948766,NEUTRAL
2024-07-25,KOSDAQ_PLUS_KOSPI_EX_K200,MOM12_1,MOMENTUM,Q50,-0.018503675198169867,-0.5657058969358505,NEUTRAL
2024-08-01,KOSDAQ_PLUS_KOSPI_EX_K200,MOM12_1,MOMENTUM,Q50,-0.014829346465394355,-0.4533720276287669,NEUTRAL
2024-08-08,KOSDAQ_PLUS_KOSPI_EX_K200,MOM12_1,MOMENTUM,Q50,-0.02412476710990108,-0.7375574241394447,NEUTRAL
2024-08-16,KOSDAQ_PLUS_KOSPI_EX_K200,MOM12_1,MOMENTUM,Q50,0.024930140437879,0.7621797997482115,NEUTRAL
2024-08-23,KOSDAQ_PLUS_KOSPI_EX_K200,MOM12_1,MOMENTUM,Q50,0.016044611048948942,0.4905258543086752,NEUTRAL
2024-08-30,KOSDAQ_PLUS_KOSPI_EX_K200,MOM12_1,MOMENTUM,Q50,-0.0058102240439188435,-0.17763379269046223,NEUTRAL
2024-09-06,KOSDAQ_PLUS_KOSPI_EX_K200,MOM12_1,MOMENTUM,Q50,-0.022553770775317727,-0.6895279445349654,NEUTRAL
2024-09-13,KOSDAQ_PLUS_KOSPI_EX_K200,MOM12_1,MOMENTUM,Q50,-0.007082786821007381,-0.2165393754738895,NEUTRAL
2024-09-25,KOSDAQ_PLUS_KOSPI_EX_K200,MOM12_1,MOMENTUM,Q50,-0.010292654950234903,-0.31467346557454445,NEUTRAL
2024-10-04,KOSDAQ_PLUS_KOSPI_EX_K200,MOM12_1,MOMENTUM,Q50,0.014492954085402854,0.44308763001545926,NEUTRAL
2024-10-14,KOSDAQ_PLUS_KOSPI_EX_K200,MOM12_1,MOMENTUM,Q50,0.05160349248610574,1.5776541519039518,WORKING
2024-10-21,KOSDAQ_PLUS_KOSPI_EX_K200,MOM12_1,MOMENTUM,Q50,0.04751755742997732,1.4527363974041658,WORKING
2024-10-28,KOSDAQ_PLUS_KOSPI_EX_K200,MOM12_1,MOMENTUM,Q50,0.03378141523502176,1.032786492446675,WORKING
2024-11-04,KOSDAQ_PLUS_KOSPI_EX_K200,MOM12_1,MOMENTUM,Q50,0.01247322359347769,0.38133916992488115,NEUTRAL
2024-11-11,KOSDAQ_PLUS_KOSPI_EX_K200,MOM12_1,MOMENTUM,Q50,0.004933880060865148,0.15084165795785734,NEUTRAL
2024-11-18,KOSDAQ_PLUS_KOSPI_EX_K200,MOM12_1,MOMENTUM,Q50,-0.06338491308460037,-1.9378430892621423,REVERSE
2024-11-25,KOSDAQ_PLUS_KOSPI_EX_K200,MOM12_1,MOMENTUM,Q50,-0.07244109161272416,-2.214714226600857,REVERSE
2024-12-02,KOSDAQ_PLUS_KOSPI_EX_K200,MOM12_1,MOMENTUM,Q50,-0.06298703794292204,-1.925679002318275,REVERSE
2024-12-09,KOSDAQ_PLUS_KOSPI_EX_K200,MOM12_1,MOMENTUM,Q50,-0.0476076506031996,-1.455490782077463,REVERSE
2024-12-16,KOSDAQ_PLUS_KOSPI_EX_K200,MOM12_1,MOMENTUM,Q50,0.028180061882704166,0.8615384247903174,NEUTRAL
2024-12-23,KOSDAQ_PLUS_KOSPI_EX_K200,MOM12_1,MOMENTUM,Q50,0.055794162377813095,1.7057739251090527,WORKING
2025-01-02,KOSDAQ_PLUS_KOSPI_EX_K200,MOM12_1,MOMENTUM,Q50,0.07515891108108042,2.297805098202854,WORKING
2025-01-09,KOSDAQ_PLUS_KOSPI_EX_K200,MOM12_1,MOMENTUM,Q50,0.002108306310672825,0.06445645525666427,NEUTRAL
2025-01-16,KOSDAQ_PLUS_KOSPI_EX_K200,MOM12_1,MOMENTUM,Q50,-0.017048730887758268,-0.5212244321836745,NEUTRAL
2025-01-23,KOSDAQ_PLUS_KOSPI_EX_K200,MOM12_1,MOMENTUM,Q50,-0.010259913805792387,-0.3136724828894727,NEUTRAL
2025-02-05,KOSDAQ_PLUS_KOSPI_EX_K200,MOM12_1,MOMENTUM,Q50,-0.03868752780705087,-1.1827792254202025,REVERSE
2025-02-12,KOSDAQ_PLUS_KOSPI_EX_K200,MOM12_1,MOMENTUM,Q50,0.00504659384266315,0.154287613982603,NEUTRAL
2025-02-19,KOSDAQ_PLUS_KOSPI_EX_K200,MOM12_1,MOMENTUM,Q50,-0.030964367410938887,-0.9466619496752147,NEUTRAL
2025-02-26,KOSDAQ_PLUS_KOSPI_EX_K200,MOM12_1,MOMENTUM,Q50,-0.043556846384936954,-1.3316470694602824,REVERSE
2025-03-06,KOSDAQ_PLUS_KOSPI_EX_K200,MOM12_1,MOMENTUM,Q50,0.03590082855065546,1.0975825179852627,WORKING
2025-03-13,KOSDAQ_PLUS_KOSPI_EX_K200,MOM12_1,MOMENTUM,Q50,-0.0037253162857302513,-0.11389269257153853,NEUTRAL
2025-03-20,KOSDAQ_PLUS_KOSPI_EX_K200,MOM12_1,MOMENTUM,Q50,-0.008263892156013197,-0.25264886430566863,NEUTRAL
2025-03-27,KOSDAQ_PLUS_KOSPI_EX_K200,MOM12_1,MOMENTUM,Q50,0.03211162737867168,0.9817366968329614,NEUTRAL
2025-04-03,KOSDAQ_PLUS_KOSPI_EX_K200,MOM12_1,MOMENTUM,Q50,0.03945136009206274,1.2061315823586738,WORKING
2025-04-10,KOSDAQ_PLUS_KOSPI_EX_K200,MOM12_1,MOMENTUM,Q50,0.08685161978611311,2.655281880233938,WORKING
2025-04-17,KOSDAQ_PLUS_KOSPI_EX_K200,MOM12_1,MOMENTUM,Q50,0.14180497493314959,4.3353501223615,WORKING
2025-04-24,KOSDAQ_PLUS_KOSPI_EX_K200,MOM12_1,MOMENTUM,Q50,0.10015231770104038,3.061919111122045,WORKING
2025-05-02,KOSDAQ_PLUS_KOSPI_EX_K200,MOM12_1,MOMENTUM,Q50,0.020918097799288216,0.6395211303162406,NEUTRAL
2025-05-13,KOSDAQ_PLUS_KOSPI_EX_K200,MOM12_1,MOMENTUM,Q50,0.002027525563307764,0.06198677587384522,NEUTRAL
2025-05-20,KOSDAQ_PLUS_KOSPI_EX_K200,MOM12_1,MOMENTUM,Q50,0.05541074145856939,1.6940517416670204,WORKING
2025-05-27,KOSDAQ_PLUS_KOSPI_EX_K200,MOM12_1,MOMENTUM,Q50,0.12087711183894778,3.6955304413595833,WORKING
2025-06-04,KOSDAQ_PLUS_KOSPI_EX_K200,MOM12_1,MOMENTUM,Q50,0.08799761867834377,2.690318073005035,WORKING
2025-06-12,KOSDAQ_PLUS_KOSPI_EX_K200,MOM12_1,MOMENTUM,Q50,0.10830227833124173,3.3110847897735987,WORKING
2025-06-19,KOSDAQ_PLUS_KOSPI_EX_K200,MOM12_1,MOMENTUM,Q50,0.07283337652541566,2.226707405578107,WORKING
2025-06-26,KOSDAQ_PLUS_KOSPI_EX_K200,MOM12_1,MOMENTUM,Q50,-0.008095126162653732,-0.2474892451152535,NEUTRAL
2025-07-03,KOSDAQ_PLUS_KOSPI_EX_K200,MOM12_1,MOMENTUM,Q50,0.016285121358257548,0.4978788854655991,NEUTRAL
2025-07-10,KOSDAQ_PLUS_KOSPI_EX_K200,MOM12_1,MOMENTUM,Q50,0.052125248758945864,1.5936056100412046,WORKING
2025-07-17,KOSDAQ_PLUS_KOSPI_EX_K200,MOM12_1,MOMENTUM,Q50,-0.0037959898451480623,-0.11605336870165435,NEUTRAL
2025-07-24,KOSDAQ_PLUS_KOSPI_EX_K200,MOM12_1,MOMENTUM,Q50,0.011310248680488577,0.34578397566101576,NEUTRAL
2025-07-31,KOSDAQ_PLUS_KOSPI_EX_K200,MOM12_1,MOMENTUM,Q50,0.010986430604524422,0.33588400751169034,NEUTRAL
2025-08-07,KOSDAQ_PLUS_KOSPI_EX_K200,MOM12_1,MOMENTUM,Q50,-0.029768483331302886,-0.9101006358466679,NEUTRAL
2025-08-14,KOSDAQ_PLUS_KOSPI_EX_K200,MOM12_1,MOMENTUM,Q50,-0.02411671371644808,-0.7373112107727532,NEUTRAL
2025-08-22,KOSDAQ_PLUS_KOSPI_EX_K200,MOM12_1,MOMENTUM,Q50,0.006060066637105788,0.18527213624966923,NEUTRAL
2025-08-29,KOSDAQ_PLUS_KOSPI_EX_K200,MOM12_1,MOMENTUM,Q50,0.05771438526911066,1.7644801767809195,WORKING
2025-09-05,KOSDAQ_PLUS_KOSPI_EX_K200,MOM12_1,MOMENTUM,Q50,0.06606620270676045,2.0198171476264437,WORKING
2025-09-12,KOSDAQ_PLUS_KOSPI_EX_K200,MOM12_1,MOMENTUM,Q50,0.10819514597275148,3.307809472502759,WORKING
2025-09-19,KOSDAQ_PLUS_KOSPI_EX_K200,MOM12_1,MOMENTUM,Q50,0.07332943961517135,2.241873355699992,WORKING
2025-09-26,KOSDAQ_PLUS_KOSPI_EX_K200,MOM12_1,MOMENTUM,Q50,0.026506576417895777,0.8103755835850106,NEUTRAL
2025-10-10,KOSDAQ_PLUS_KOSPI_EX_K200,MOM12_1,MOMENTUM,Q50,0.000536166672466809,0.016392021860875843,NEUTRAL
2025-10-17,KOSDAQ_PLUS_KOSPI_EX_K200,MOM12_1,MOMENTUM,Q50,-0.09374935329263812,-2.8661636903793704,REVERSE
2025-10-24,KOSDAQ_PLUS_KOSPI_EX_K200,MOM12_1,MOMENTUM,Q50,-0.08690573098309118,-2.6569362014913596,REVERSE
2025-10-31,KOSDAQ_PLUS_KOSPI_EX_K200,MOM12_1,MOMENTUM,Q50,-0.05761223503785684,-1.7613571762107754,REVERSE
2025-11-07,KOSDAQ_PLUS_KOSPI_EX_K200,MOM12_1,MOMENTUM,Q50,-0.05622211286656131,-1.718857494318341,REVERSE
2025-11-14,KOSDAQ_PLUS_KOSPI_EX_K200,MOM12_1,MOMENTUM,Q50,-0.009125328141857514,-0.27898522245105356,NEUTRAL
2025-11-21,KOSDAQ_PLUS_KOSPI_EX_K200,MOM12_1,MOMENTUM,Q50,-0.0006327101088344778,-0.01934360800139797,NEUTRAL
2025-11-28,KOSDAQ_PLUS_KOSPI_EX_K200,MOM12_1,MOMENTUM,Q50,-0.012702536262507613,-0.388349859840426,NEUTRAL
2025-12-05,KOSDAQ_PLUS_KOSPI_EX_K200,MOM12_1,MOMENTUM,Q50,-0.012389235167735602,-0.3787714233984313,NEUTRAL
2025-12-12,KOSDAQ_PLUS_KOSPI_EX_K200,MOM12_1,MOMENTUM,Q50,0.04635981482861862,1.4173411686343025,WORKING
2025-12-19,KOSDAQ_PLUS_KOSPI_EX_K200,MOM12_1,MOMENTUM,Q50,0.03023522584089311,0.9243701789076022,NEUTRAL
2025-12-29,KOSDAQ_PLUS_KOSPI_EX_K200,MOM12_1,MOMENTUM,Q50,0.054386560996301014,1.6627398579019503,WORKING
2026-01-07,KOSDAQ_PLUS_KOSPI_EX_K200,MOM12_1,MOMENTUM,Q50,0.09214487003187188,2.817110427585388,WORKING
2026-01-14,KOSDAQ_PLUS_KOSPI_EX_K200,MOM12_1,MOMENTUM,Q50,0.050009910087263076,1.528934157058407,WORKING
2026-01-21,KOSDAQ_PLUS_KOSPI_EX_K200,MOM12_1,MOMENTUM,Q50,0.12728703150149756,3.891498502469309,WORKING
2026-01-28,KOSDAQ_PLUS_KOSPI_EX_K200,MOM12_1,MOMENTUM,Q50,0.09405387987851843,2.875473867063799,WORKING
2026-02-04,KOSDAQ_PLUS_KOSPI_EX_K200,MOM12_1,MOMENTUM,Q50,0.08133258959899603,2.4865506477203074,WORKING
2026-02-11,KOSDAQ_PLUS_KOSPI_EX_K200,MOM12_1,MOMENTUM,Q50,0.06362856198442035,1.9452920753653855,WORKING
2026-02-23,KOSDAQ_PLUS_KOSPI_EX_K200,MOM12_1,MOMENTUM,Q50,0.04500553783812267,1.3759373679621056,WORKING
2026-03-03,KOSDAQ_PLUS_KOSPI_EX_K200,MOM12_1,MOMENTUM,Q50,0.05995226043879365,1.8328978919935814,WORKING
2026-03-10,KOSDAQ_PLUS_KOSPI_EX_K200,MOM12_1,MOMENTUM,Q50,0.08119459915100968,2.482331917694479,WORKING
2026-03-17,KOSDAQ_PLUS_KOSPI_EX_K200,MOM12_1,MOMENTUM,Q50,0.11915990395160891,3.6430308909876428,WORKING
2026-03-24,KOSDAQ_PLUS_KOSPI_EX_K200,MOM12_1,MOMENTUM,Q50,0.07490765766357743,2.290123622042876,WORKING
2026-03-31,KOSDAQ_PLUS_KOSPI_EX_K200,MOM12_1,MOMENTUM,Q50,-0.01092314641783887,-0.33394924389271224,NEUTRAL
2026-04-07,KOSDAQ_PLUS_KOSPI_EX_K200,MOM12_1,MOMENTUM,Q50,-0.02975032446673298,-0.9095454717152811,NEUTRAL
2026-04-14,KOSDAQ_PLUS_KOSPI_EX_K200,MOM12_1,MOMENTUM,Q50,0.0038784459044107766,0.1185742667645226,NEUTRAL
2026-04-21,KOSDAQ_PLUS_KOSPI_EX_K200,MOM12_1,MOMENTUM,Q50,0.010076149525388933,0.30805432671470967,NEUTRAL
2026-04-28,KOSDAQ_PLUS_KOSPI_EX_K200,MOM12_1,MOMENTUM,Q50,0.10982263432565431,3.3575660613193743,WORKING
2026-05-07,KOSDAQ_PLUS_KOSPI_EX_K200,MOM12_1,MOMENTUM,Q50,0.12772822704604425,3.904987007784003,WORKING
2026-05-14,KOSDAQ_PLUS_KOSPI_EX_K200,MOM12_1,MOMENTUM,Q50,0.13340925422334604,4.078670913301882,WORKING
2026-05-21,KOSDAQ_PLUS_KOSPI_EX_K200,MOM12_1,MOMENTUM,Q50,0.13615849953070414,4.162722555250802,WORKING
2026-05-29,KOSDAQ_PLUS_KOSPI_EX_K200,MOM12_1,MOMENTUM,Q50,0.08814790685353135,2.694912776815646,WORKING
2026-06-08,KOSDAQ_PLUS_KOSPI_EX_K200,MOM12_1,MOMENTUM,Q50,0.005806511450231255,0.1775202889610948,NEUTRAL
2026-06-15,KOSDAQ_PLUS_KOSPI_EX_K200,MOM12_1,MOMENTUM,Q50,0.02469523709756616,0.7549981883438972,NEUTRAL
2026-06-22,KOSDAQ_PLUS_KOSPI_EX_K200,MOM12_1,MOMENTUM,Q50,0.014318086516462714,0.4377414696514869,NEUTRAL
2026-06-29,KOSDAQ_PLUS_KOSPI_EX_K200,MOM12_1,MOMENTUM,Q50,-0.08282901668213027,-2.5323003496685605,REVERSE
2026-07-06,KOSDAQ_PLUS_KOSPI_EX_K200,MOM12_1,MOMENTUM,Q50,-0.11159525541398974,-3.411759738627511,REVERSE
2026-07-13,KOSDAQ_PLUS_KOSPI_EX_K200,MOM12_1,MOMENTUM,Q50,-0.18370992048524515,-5.616494249445013,REVERSE
2026-07-21,KOSDAQ_PLUS_KOSPI_EX_K200,MOM12_1,MOMENTUM,Q50,-0.19732418415933572,-6.032718008259929,REVERSE
2026-07-28,KOSDAQ_PLUS_KOSPI_EX_K200,MOM12_1,MOMENTUM,Q50,-0.24284211568342007,-7.4243205955147875,REVERSE
2026-08-04,KOSDAQ_PLUS_KOSPI_EX_K200,MOM12_1,MOMENTUM,Q50,-0.14341548066457832,-4.384587507884151,REVERSE
2016-02-01,KOSDAQ_PLUS_KOSPI_EX_K200,OP12_REV,REVISION,Q25,0.04748113559433942,3.973846035366393,WORKING
