universe,factor,family,overlay,sample,n,ann_return,sharpe,mdd,hit_rate,avg_turnover,mean_delta_vs_base,beat_base_rate,median_delta_vs_base
KOSPI_ALL,PER12MF,VALUE,CROSS_FAMILY_W20,EARLY_2016_2019,98,-0.016172171283812764,-0.00897824726612116,-0.32798531909499196,0.5816326530612245,0.22397959183673466,-0.0002918909586543211,0.46938775510204084,-0.0005169946872020971
KOSPI_ALL,PER12MF,VALUE,CROSS_FAMILY_W20,LATE_2020_2022,75,0.17895748866425043,0.7497115362939158,-0.324933010960636,0.6133333333333333,0.2013333333333333,0.0011210867737731925,0.5866666666666667,0.0015046362041758327
KOSPI_ALL,PER12MF,VALUE,CROSS_FAMILY_W20,NORMAL_2023_2024,48,0.1255251090733316,0.6368462215268491,-0.12966820670521628,0.5625,0.196875,-1.2050289893165167e-05,0.4583333333333333,-0.0011240316422522593
KOSPI_ALL,PER12MF,VALUE,CROSS_FAMILY_W20,YTD_2026,13,0.33641194449274225,1.0747133267280438,-0.11100078666452551,0.6153846153846154,0.23846153846153845,0.004687507089106907,0.5384615384615384,0.005997280949682132
KOSPI_ALL,PER12MF,VALUE,FOUR_FAMILY_EW,BULL_2025,25,1.024621602586746,2.4334824329258393,-0.07609823894195933,0.72,0.54,0.00806654908179136,0.6,0.004607518340085107
KOSPI_ALL,PER12MF,VALUE,FOUR_FAMILY_EW,EARLY_2016_2019,98,-0.05111494843362008,-0.19996289814356785,-0.35430167295307324,0.5306122448979592,0.5683673469387756,-0.0016609917602787463,0.5,5.677265250690622e-05
KOSPI_ALL,PER12MF,VALUE,FOUR_FAMILY_EW,LATE_2020_2022,75,-0.02390519891261289,0.029765832344482324,-0.33672793120266853,0.56,0.6193333333333333,-0.006641724896812234,0.4266666666666667,-0.003989333642586777
KOSPI_ALL,PER12MF,VALUE,FOUR_FAMILY_EW,NORMAL_2023_2024,48,0.031774633735332625,0.25410902458271556,-0.194530154203031,0.5208333333333334,0.5947916666666667,-0.003605315316230722,0.5208333333333334,0.0015000282121085742
KOSPI_ALL,PER12MF,VALUE,FOUR_FAMILY_EW,YTD_2026,13,-0.11090522743255615,-0.13375832061569926,-0.2551328056400264,0.5384615384615384,0.6153846153846153,-0.01064643727632572,0.46153846153846156,-0.0005739455078227484
KOSPI_ALL,PER12MF,VALUE,SIBLING_W20,BULL_2025,25,0.6502195032429041,2.418773016672361,-0.10350323453859345,0.72,0.11599999999999999,-0.0011055871918120388,0.48,-0.0003297700422374983
KOSPI_ALL,PER12MF,VALUE,SIBLING_W20,EARLY_2016_2019,98,-0.035571796386296484,-0.1298898379628637,-0.3464406528660743,0.5714285714285714,0.1596938775510204,-0.0011000879982917859,0.4897959183673469,-0.00015022866999442612
KOSPI_ALL,PER12MF,VALUE,SIBLING_W20,LATE_2020_2022,75,0.17143224418441605,0.708190733462883,-0.3371742354833641,0.6266666666666667,0.148,0.000993746865382649,0.6533333333333333,0.0027897287094749233
KOSPI_ALL,PER12MF,VALUE,SIBLING_W20,NORMAL_2023_2024,48,0.13701364704027186,0.6823196233134821,-0.1087471645016177,0.5,0.11562499999999999,0.0003838097445796552,0.4375,-0.00012614165620426266
KOSPI_ALL,PER12MF,VALUE,SIBLING_W20,YTD_2026,13,0.09380348737327426,0.4253854798088387,-0.20504646184987396,0.5384615384615384,0.1576923076923077,-0.003195117636470467,0.38461538461538464,-0.0047471462758480795
KOSPI_ALL,PRIVATE_FLOW,FLOW,BASE,BULL_2025,25,0.691071548263438,2.5989418105625632,-0.06040486325736394,0.72,0.5259999999999999,0.0,0.0,0.0
KOSPI_ALL,PRIVATE_FLOW,FLOW,BASE,EARLY_2016_2019,98,-0.02262545365440982,-0.03041139827887161,-0.2944429702496042,0.5306122448979592,0.5642857142857143,0.0,0.0,0.0
KOSPI_ALL,PRIVATE_FLOW,FLOW,BASE,LATE_2020_2022,75,0.0737867829914054,0.40676889079582573,-0.33343029846600125,0.6133333333333333,0.5633333333333332,0.0,0.0,0.0
KOSPI_ALL,PRIVATE_FLOW,FLOW,BASE,NORMAL_2023_2024,48,0.2368436949208519,1.3170468991751423,-0.1098743659271526,0.625,0.5416666666666666,0.0,0.0,0.0
KOSPI_ALL,PRIVATE_FLOW,FLOW,BASE,YTD_2026,13,-0.138954301085788,-0.21575412635140956,-0.30927086078702914,0.46153846153846156,0.5269230769230768,0.0,0.0,0.0
KOSPI_ALL,PRIVATE_FLOW,FLOW,CROSS_FAMILY_W10,BULL_2025,25,0.7400603107131369,2.7239279151911693,-0.06342357202173332,0.76,0.5379999999999999,0.0011663964646797024,0.6,0.0025679945674087074
KOSPI_ALL,PRIVATE_FLOW,FLOW,CROSS_FAMILY_W10,EARLY_2016_2019,98,-0.022835224240221996,-0.0315569676318874,-0.3118500541707909,0.5408163265306123,0.571938775510204,-8.252853619835436e-06,0.5714285714285714,0.0005780620917516066
KOSPI_ALL,PRIVATE_FLOW,FLOW,CROSS_FAMILY_W10,LATE_2020_2022,75,0.11181158180551343,0.5370908257976629,-0.32167974147002754,0.5866666666666667,0.5719999999999998,0.0013704359253314108,0.56,0.0014153217612295176
KOSPI_ALL,PRIVATE_FLOW,FLOW,CROSS_FAMILY_W10,NORMAL_2023_2024,48,0.2065007611361156,1.170983254051399,-0.10824011450466287,0.5625,0.5541666666666667,-0.0009927262001520776,0.4583333333333333,-0.000633938445044324
KOSPI_ALL,PRIVATE_FLOW,FLOW,CROSS_FAMILY_W10,YTD_2026,13,-0.1483606917765129,-0.25551189142981423,-0.3011256799986233,0.46153846153846156,0.5576923076923076,-0.0005395962346752211,0.3076923076923077,-0.0031900402623628726
KOSPI_ALL,PRIVATE_FLOW,FLOW,CROSS_FAMILY_W20,BULL_2025,25,0.6252177760467885,2.500562698185704,-0.06286040241362967,0.72,0.544,-0.0016717788320575052,0.56,0.0005768382637780581
KOSPI_ALL,PRIVATE_FLOW,FLOW,CROSS_FAMILY_W20,EARLY_2016_2019,98,-0.034422076849054406,-0.0983251485420401,-0.32142572758129795,0.5102040816326531,0.5750000000000001,-0.0004911952760323289,0.5,0.00011267109789608876
KOSPI_ALL,PRIVATE_FLOW,FLOW,CROSS_FAMILY_W20,LATE_2020_2022,75,0.13100318512878695,0.6024619486328241,-0.32960762568265956,0.5733333333333334,0.5826666666666667,0.0020421751402037516,0.6,0.002585608431786554
KOSPI_ALL,PRIVATE_FLOW,FLOW,CROSS_FAMILY_W20,NORMAL_2023_2024,48,0.15877564968126712,0.9294210863665374,-0.13940623458749424,0.5416666666666666,0.578125,-0.0025913018653105414,0.4583333333333333,-0.0014808659935862084
KOSPI_ALL,PRIVATE_FLOW,FLOW,CROSS_FAMILY_W20,YTD_2026,13,-0.06293579393386162,-0.03982680588362646,-0.24774581833764187,0.5384615384615384,0.5807692307692308,0.0027131464597296815,0.6153846153846154,0.002154644008294751
KOSPI_ALL,PRIVATE_FLOW,FLOW,FOUR_FAMILY_EW,BULL_2025,25,1.024621602586746,2.4334824329258393,-0.07609823894195933,0.72,0.54,0.008224231194419335,0.48,-0.004811356058816323
KOSPI_ALL,PRIVATE_FLOW,FLOW,FOUR_FAMILY_EW,EARLY_2016_2019,98,-0.05111494843362008,-0.19996289814356785,-0.35430167295307324,0.5306122448979592,0.5683673469387756,-0.0012069535995710744,0.4489795918367347,-0.0028649154841404578
KOSPI_ALL,PRIVATE_FLOW,FLOW,FOUR_FAMILY_EW,LATE_2020_2022,75,-0.02390519891261289,0.029765832344482324,-0.33672793120266853,0.56,0.6193333333333333,-0.004009562455624533,0.41333333333333333,-0.005581102492327298
KOSPI_ALL,PRIVATE_FLOW,FLOW,FOUR_FAMILY_EW,NORMAL_2023_2024,48,0.031774633735332625,0.25410902458271556,-0.194530154203031,0.5208333333333334,0.5947916666666667,-0.007052399614695378,0.5,-0.00041868936323016803
KOSPI_ALL,PRIVATE_FLOW,FLOW,FOUR_FAMILY_EW,YTD_2026,13,-0.11090522743255615,-0.13375832061569926,-0.2551328056400264,0.5384615384615384,0.6153846153846153,0.0012423407700714489,0.6153846153846154,0.00017212051096494874
KOSPI_ALL,PRIVATE_FLOW,FLOW,SIBLING_W20,BULL_2025,25,0.6628107591401782,2.7008820468897983,-0.0930491206050098,0.72,0.6,-0.0007910322139439334,0.56,0.002258101276873245
KOSPI_ALL,PRIVATE_FLOW,FLOW,SIBLING_W20,EARLY_2016_2019,98,-0.05730811840649008,-0.23421263600948827,-0.3534119824095059,0.5306122448979592,0.6239795918367347,-0.0014608661162449773,0.5,0.0002504665881875364
KOSPI_ALL,PRIVATE_FLOW,FLOW,SIBLING_W20,LATE_2020_2022,75,0.13813446793993922,0.6260974301931499,-0.3453857537402324,0.6133333333333333,0.6413333333333333,0.0023039076260808556,0.5733333333333334,0.004879161959924971
KOSPI_ALL,PRIVATE_FLOW,FLOW,SIBLING_W20,NORMAL_2023_2024,48,0.07973151266852452,0.5572870274503107,-0.11823724890377885,0.5416666666666666,0.625,-0.005504092716635386,0.4583333333333333,-0.005747716520462037
KOSPI_ALL,PRIVATE_FLOW,FLOW,SIBLING_W20,YTD_2026,13,-0.2617031571716203,-0.6372178603034933,-0.32164606962841313,0.38461538461538464,0.6576923076923078,-0.00617376146039468,0.38461538461538464,-0.00755872869776919
KOSPI_EX_K200,FOREIGN_FLOW,FLOW,BASE,BULL_2025,25,0.4020204218101706,1.5609571446709154,-0.15564727409813117,0.68,0.5159999999999999,0.0,0.0,0.0
KOSPI_EX_K200,FOREIGN_FLOW,FLOW,BASE,EARLY_2016_2019,98,-0.1318462413242295,-0.5290739059617233,-0.49209873823969785,0.5102040816326531,0.45204081632653065,0.0,0.0,0.0
KOSPI_EX_K200,FOREIGN_FLOW,FLOW,BASE,LATE_2020_2022,75,0.14128874421812831,0.6020134968451464,-0.37299575255308537,0.6266666666666667,0.5326666666666667,0.0,0.0,0.0
KOSPI_EX_K200,FOREIGN_FLOW,FLOW,BASE,NORMAL_2023_2024,48,0.018855058569476002,0.19011816465337178,-0.26538829126921115,0.5208333333333334,0.540625,0.0,0.0,0.0
KOSPI_EX_K200,FOREIGN_FLOW,FLOW,BASE,YTD_2026,13,-0.521869928453329,-1.4308677478154035,-0.42644774063403146,0.46153846153846156,0.5307692307692308,0.0,0.0,0.0
KOSPI_EX_K200,FOREIGN_FLOW,FLOW,CROSS_FAMILY_W10,BULL_2025,25,0.3624435495594185,1.481238647718409,-0.1452927735030044,0.64,0.508,-0.0012204263251760473,0.52,6.938893903907228e-18
KOSPI_EX_K200,FOREIGN_FLOW,FLOW,CROSS_FAMILY_W10,EARLY_2016_2019,98,-0.12467098766941365,-0.5075400277199636,-0.47897768338322544,0.5306122448979592,0.4535714285714285,0.0002841790106001617,0.5510204081632653,5.204170427930421e-18
KOSPI_EX_K200,FOREIGN_FLOW,FLOW,CROSS_FAMILY_W10,LATE_2020_2022,75,0.09762501794006528,0.46901165719996774,-0.3918814912548414,0.6666666666666666,0.538,-0.0015462720288701595,0.37333333333333335,-0.00038441218641957486
KOSPI_EX_K200,FOREIGN_FLOW,FLOW,CROSS_FAMILY_W10,NORMAL_2023_2024,48,-0.002606144206382388,0.08837193451200892,-0.2844067671739884,0.5,0.5354166666666667,-0.0008504893266096926,0.4583333333333333,-1.3010426069826053e-18
KOSPI_EX_K200,FOREIGN_FLOW,FLOW,CROSS_FAMILY_W10,YTD_2026,13,-0.5669470729735586,-1.734833019196589,-0.4205884727222541,0.38461538461538464,0.5384615384615384,-0.004084424147161963,0.38461538461538464,-0.0020378658021884266
KOSPI_EX_K200,FOREIGN_FLOW,FLOW,CROSS_FAMILY_W20,BULL_2025,25,0.35816436092942316,1.444694480306803,-0.12782730060457248,0.64,0.5039999999999999,-0.0013198479045007433,0.48,-0.0018369000984786374
KOSPI_EX_K200,FOREIGN_FLOW,FLOW,CROSS_FAMILY_W20,EARLY_2016_2019,98,-0.10876093148387078,-0.4237595381035806,-0.47266875991813284,0.5,0.4510204081632653,0.0009959823818268911,0.5816326530612245,0.0007907801525777018
KOSPI_EX_K200,FOREIGN_FLOW,FLOW,CROSS_FAMILY_W20,LATE_2020_2022,75,0.09782343294641493,0.46832977821287347,-0.38980423169471545,0.6266666666666667,0.5413333333333332,-0.0015445226820949647,0.37333333333333335,-0.0024809100514214966
KOSPI_EX_K200,FOREIGN_FLOW,FLOW,CROSS_FAMILY_W20,NORMAL_2023_2024,48,-0.030323680612233117,-0.04467573532255002,-0.3513212504167663,0.5208333333333334,0.5416666666666666,-0.0019554837931204743,0.4791666666666667,-0.0018194777009691385
KOSPI_EX_K200,FOREIGN_FLOW,FLOW,CROSS_FAMILY_W20,YTD_2026,13,-0.5125722564062611,-1.4480831164340835,-0.414111484620617,0.38461538461538464,0.5384615384615385,0.0005215606396806696,0.6153846153846154,0.005382480628021366
KOSPI_EX_K200,FOREIGN_FLOW,FLOW,FOUR_FAMILY_EW,BULL_2025,25,0.44127840057797174,1.5230469171146652,-0.09012797302704001,0.68,0.53,0.0013599496450023918,0.48,-0.0011154410125540082
KOSPI_EX_K200,FOREIGN_FLOW,FLOW,FOUR_FAMILY_EW,EARLY_2016_2019,98,-0.12332095227252315,-0.6058039195397036,-0.45082972673509736,0.5102040816326531,0.511734693877551,0.00012233943600179116,0.5816326530612245,0.0026449291759589686
KOSPI_EX_K200,FOREIGN_FLOW,FLOW,FOUR_FAMILY_EW,LATE_2020_2022,75,-0.018028429712793503,0.0733177911253916,-0.36950217469284996,0.5066666666666667,0.5780000000000001,-0.006255864414402865,0.4,-0.00603952865686494
KOSPI_EX_K200,FOREIGN_FLOW,FLOW,FOUR_FAMILY_EW,NORMAL_2023_2024,48,0.07007145918806112,0.445934307850889,-0.17313251201609414,0.5,0.5364583333333334,0.0018325058405956253,0.5,0.0014806675021741766
KOSPI_EX_K200,FOREIGN_FLOW,FLOW,FOUR_FAMILY_EW,YTD_2026,13,-0.1852838366418883,-0.3863967764112284,-0.29542654009489133,0.46153846153846156,0.6,0.01961601157027338,0.6923076923076923,0.022155645197627465
KOSPI_EX_K200,FOREIGN_FLOW,FLOW,SIBLING_W20,BULL_2025,25,0.6739450876276034,2.2220116858084755,-0.14622676328849038,0.72,0.546,0.007266847485479451,0.64,0.008524535631033024
KOSPI_EX_K200,FOREIGN_FLOW,FLOW,SIBLING_W20,EARLY_2016_2019,98,-0.1451226811387044,-0.6270414091575832,-0.46304654489495456,0.5204081632653061,0.5,-0.0006677398898411073,0.5,-5.095349582418928e-05
KOSPI_EX_K200,FOREIGN_FLOW,FLOW,SIBLING_W20,LATE_2020_2022,75,0.09546433669978205,0.46642066746979804,-0.37586002049390976,0.64,0.5833333333333333,-0.001717691318906612,0.4666666666666667,-0.0013237161543715806
KOSPI_EX_K200,FOREIGN_FLOW,FLOW,SIBLING_W20,NORMAL_2023_2024,48,0.0028110152429616786,0.11266431104719707,-0.279816711957077,0.4375,0.5958333333333333,-0.000656009830445883,0.4791666666666667,-0.0002897837869040847
KOSPI_EX_K200,FOREIGN_FLOW,FLOW,SIBLING_W20,YTD_2026,13,-0.443160543767794,-1.3716353165532245,-0.34761548428829814,0.3076923076923077,0.6346153846153846,0.004814214279622601,0.5384615384615384,0.009479124942152972
KOSPI_EX_K200,MOM12_1,MOMENTUM,BASE,BULL_2025,25,0.450948079024313,1.587139554723583,-0.12476796278904778,0.56,0.214,0.0,0.0,0.0
KOSPI_EX_K200,MOM12_1,MOMENTUM,BASE,EARLY_2016_2019,98,-0.06767263359928699,-0.12128422081803221,-0.41310653059965174,0.5102040816326531,0.2239795918367347,0.0,0.0,0.0
KOSPI_EX_K200,MOM12_1,MOMENTUM,BASE,LATE_2020_2022,75,-0.09209283403595425,-0.15299706315617403,-0.5566444598144537,0.48,0.21666666666666667,0.0,0.0,0.0
KOSPI_EX_K200,MOM12_1,MOMENTUM,BASE,NORMAL_2023_2024,48,0.08464241076933376,0.41087378814194375,-0.3477711540547197,0.5,0.16666666666666666,0.0,0.0,0.0
KOSPI_EX_K200,MOM12_1,MOMENTUM,BASE,YTD_2026,13,-0.6038897969667802,-1.5604103910305611,-0.4929015611040547,0.38461538461538464,0.19999999999999998,0.0,0.0,0.0
KOSPI_EX_K200,MOM12_1,MOMENTUM,CROSS_FAMILY_W10,BULL_2025,25,0.4741736057149184,1.6052861930685294,-0.13233865106108111,0.6,0.236,0.0007261002112850304,0.52,0.0011665141609623758
KOSPI_EX_K200,MOM12_1,MOMENTUM,CROSS_FAMILY_W10,EARLY_2016_2019,98,-0.06698696985104835,-0.1284049851545346,-0.38290654325420315,0.4897959183673469,0.22244897959183674,-4.282403376364667e-05,0.45918367346938777,-4.336808689942018e-19
KOSPI_EX_K200,MOM12_1,MOMENTUM,CROSS_FAMILY_W10,LATE_2020_2022,75,-0.06406268915650093,-0.04195936664245296,-0.5441466794697236,0.49333333333333335,0.2366666666666666,0.001342227511721845,0.6,0.000734503284769112
KOSPI_EX_K200,MOM12_1,MOMENTUM,CROSS_FAMILY_W10,NORMAL_2023_2024,48,0.0566549621964243,0.3305601735633007,-0.3524338662886728,0.5,0.19791666666666666,-0.001187131403729233,0.375,-0.0006802111614036717
KOSPI_EX_K200,MOM12_1,MOMENTUM,CROSS_FAMILY_W10,YTD_2026,13,-0.39005640019748755,-0.7907050419479127,-0.39627601092508047,0.46153846153846156,0.21923076923076928,0.01622277435868963,0.5384615384615384,0.000150000000000039
KOSPI_EX_K200,MOM12_1,MOMENTUM,CROSS_FAMILY_W20,BULL_2025,25,0.534733512903403,1.830189964059298,-0.12865950435472495,0.6,0.29,0.002222750488511539,0.52,0.0016945492799067471
KOSPI_EX_K200,MOM12_1,MOMENTUM,CROSS_FAMILY_W20,EARLY_2016_2019,98,-0.06775268427419545,-0.13955899321606452,-0.4042843382131994,0.5,0.2469387755102041,-0.00013065886931728073,0.42857142857142855,-0.0006266987984500476
KOSPI_EX_K200,MOM12_1,MOMENTUM,CROSS_FAMILY_W20,LATE_2020_2022,75,-0.04755280037528897,0.014635132807472357,-0.5020018921926053,0.48,0.2786666666666667,0.002059704811649102,0.5333333333333333,0.0017780250056449523
KOSPI_EX_K200,MOM12_1,MOMENTUM,CROSS_FAMILY_W20,NORMAL_2023_2024,48,0.12279792059597772,0.544555174837857,-0.31645185952759447,0.5416666666666666,0.27708333333333335,0.001042108718393567,0.4791666666666667,-0.00068476748007135
KOSPI_EX_K200,MOM12_1,MOMENTUM,CROSS_FAMILY_W20,YTD_2026,13,-0.509538408292575,-1.0861887547080622,-0.4532911488496685,0.46153846153846156,0.27307692307692305,0.00865140208398026,0.5384615384615384,0.008802863834966167
KOSPI_EX_K200,MOM12_1,MOMENTUM,FOUR_FAMILY_EW,BULL_2025,25,0.44127840057797174,1.5230469171146652,-0.09012797302704001,0.68,0.53,-0.00021956988398341815,0.36,-0.007669900392573842
KOSPI_EX_K200,MOM12_1,MOMENTUM,FOUR_FAMILY_EW,EARLY_2016_2019,98,-0.12332095227252315,-0.6058039195397036,-0.45082972673509736,0.5102040816326531,0.511734693877551,-0.0031943329326518466,0.5,-0.00019346827320739814
KOSPI_EX_K200,MOM12_1,MOMENTUM,FOUR_FAMILY_EW,LATE_2020_2022,75,-0.018028429712793503,0.0733177911253916,-0.36950217469284996,0.5066666666666667,0.5780000000000001,0.0026691944536518936,0.5333333333333333,0.002280043040813015
KOSPI_EX_K200,MOM12_1,MOMENTUM,FOUR_FAMILY_EW,NORMAL_2023_2024,48,0.07007145918806112,0.445934307850889,-0.17313251201609414,0.5,0.5364583333333334,-0.001780800526617269,0.5833333333333334,0.006287885276157003
KOSPI_EX_K200,MOM12_1,MOMENTUM,FOUR_FAMILY_EW,YTD_2026,13,-0.1852838366418883,-0.3863967764112284,-0.29542654009489133,0.46153846153846156,0.6,0.02573174154234076,0.7692307692307693,0.01572455208269124
KOSPI_EX_K200,MOM12_1,MOMENTUM,SIBLING_W20,BULL_2025,25,0.503890872243713,1.5649056247124344,-0.10217050348909906,0.56,0.336,0.001774174846044921,0.52,0.0005497174181217021
KOSPI_EX_K200,MOM12_1,MOMENTUM,SIBLING_W20,EARLY_2016_2019,98,-0.12331532392007005,-0.4052770061392197,-0.5102319264698172,0.5408163265306123,0.2852040816326531,-0.0026693853932598043,0.40816326530612246,-0.0016343299550953434
KOSPI_EX_K200,MOM12_1,MOMENTUM,SIBLING_W20,LATE_2020_2022,75,-0.0070715669350199795,0.12484721793162708,-0.4234120578925017,0.52,0.34400000000000003,0.003323330094966148,0.5866666666666667,0.0037305361215478755
KOSPI_EX_K200,MOM12_1,MOMENTUM,SIBLING_W20,NORMAL_2023_2024,48,0.09453596781205231,0.4466266533111881,-0.32661648618764527,0.5416666666666666,0.3354166666666667,0.00020038368080113841,0.5208333333333334,0.002375356634535638
KOSPI_EX_K200,MOM12_1,MOMENTUM,SIBLING_W20,YTD_2026,13,-0.2419912076269155,-0.2422352985372128,-0.41535751376987695,0.38461538461538464,0.38846153846153847,0.025971329957015975,0.8461538461538461,0.024027556348163767
KOSPI_EX_K200,MOM1M,MOMENTUM,BASE,BULL_2025,25,0.30853235932000445,1.0170601707164681,-0.1549242487347,0.64,0.57,0.0,0.0,0.0
KOSPI_EX_K200,MOM1M,MOMENTUM,BASE,EARLY_2016_2019,98,-0.236383363504593,-1.1049128801849928,-0.6561910578591271,0.46938775510204084,0.6239795918367348,0.0,0.0,0.0
KOSPI_EX_K200,MOM1M,MOMENTUM,BASE,LATE_2020_2022,75,-0.008709277984968011,0.10853873857631739,-0.42349810125742426,0.5066666666666667,0.5886666666666667,0.0,0.0,0.0
KOSPI_EX_K200,MOM1M,MOMENTUM,BASE,NORMAL_2023_2024,48,-0.15837555822402372,-0.49615747009634775,-0.5919659044365548,0.4166666666666667,0.5802083333333333,0.0,0.0,0.0
KOSPI_EX_K200,MOM1M,MOMENTUM,BASE,YTD_2026,13,-0.2602059764142327,-0.5333754937641004,-0.3790896217836959,0.5384615384615384,0.5846153846153846,0.0,0.0,0.0
KOSPI_EX_K200,MOM1M,MOMENTUM,CROSS_FAMILY_W10,BULL_2025,25,0.39290768858645153,1.2355199032939996,-0.14144533914731872,0.64,0.57,0.0024459385722262637,0.6,0.0014239921568673791
KOSPI_EX_K200,MOM1M,MOMENTUM,CROSS_FAMILY_W10,EARLY_2016_2019,98,-0.23654935444191572,-1.136390432045104,-0.6604864224937029,0.47959183673469385,0.6270408163265305,-5.085731063713582e-05,0.42857142857142855,0.0
KOSPI_EX_K200,MOM1M,MOMENTUM,CROSS_FAMILY_W10,LATE_2020_2022,75,-0.003069880858648233,0.1307973800009828,-0.45543014827173833,0.52,0.5873333333333332,0.00026310216087009435,0.4666666666666667,0.0
KOSPI_EX_K200,MOM1M,MOMENTUM,CROSS_FAMILY_W10,NORMAL_2023_2024,48,-0.14335224823507087,-0.4565824703069475,-0.5542757860139618,0.4375,0.6,0.0006031690397166238,0.5,-0.00010865769506721978
KOSPI_EX_K200,MOM1M,MOMENTUM,CROSS_FAMILY_W10,YTD_2026,13,-0.2605703703143837,-0.564480562852454,-0.3721878082101009,0.5384615384615384,0.5846153846153845,-0.0002241139716873137,0.5384615384615384,0.001140905038692715
KOSPI_EX_K200,MOM1M,MOMENTUM,CROSS_FAMILY_W20,BULL_2025,25,0.5257828073687356,1.6265795677595403,-0.12393054767008194,0.68,0.578,0.005899668853209541,0.6,0.006241602805067387
KOSPI_EX_K200,MOM1M,MOMENTUM,CROSS_FAMILY_W20,EARLY_2016_2019,98,-0.2274247362766838,-1.1198376824888285,-0.6407517995262411,0.4489795918367347,0.6316326530612245,0.0003655548594637352,0.5204081632653061,0.00038033791593288305
KOSPI_EX_K200,MOM1M,MOMENTUM,CROSS_FAMILY_W20,LATE_2020_2022,75,-0.03214433167409869,0.02632470380045519,-0.44686717992491665,0.48,0.626,-0.0009045744207647995,0.5333333333333333,0.000471068930141298
KOSPI_EX_K200,MOM1M,MOMENTUM,CROSS_FAMILY_W20,NORMAL_2023_2024,48,-0.05503429708281249,-0.1182682908033628,-0.46393108455849585,0.4583333333333333,0.6083333333333333,0.004272893313765629,0.6458333333333334,0.003879524058781102
KOSPI_EX_K200,MOM1M,MOMENTUM,CROSS_FAMILY_W20,YTD_2026,13,-0.25082243723673125,-0.4742019689188302,-0.3537418632294659,0.6153846153846154,0.6384615384615384,0.0007113387719885294,0.5384615384615384,0.004574564167644221
KOSPI_EX_K200,MOM1M,MOMENTUM,FOUR_FAMILY_EW,BULL_2025,25,0.44127840057797174,1.5230469171146652,-0.09012797302704001,0.68,0.53,0.0033311941374855047,0.44,-0.0046214556780041355
KOSPI_EX_K200,MOM1M,MOMENTUM,FOUR_FAMILY_EW,EARLY_2016_2019,98,-0.12332095227252315,-0.6058039195397036,-0.45082972673509736,0.5102040816326531,0.511734693877551,0.005168340353263017,0.673469387755102,0.0072077397497678514
KOSPI_EX_K200,MOM1M,MOMENTUM,FOUR_FAMILY_EW,LATE_2020_2022,75,-0.018028429712793503,0.0733177911253916,-0.36950217469284996,0.5066666666666667,0.5780000000000001,-0.0004032346460194598,0.48,-0.0023663971254186955
