date,universe,eligible,valid_all8,coverage
2017-06-07,KOSDAQ_PLUS_KOSPI_EX_K200,1555,183,0.11768488745980707
2017-06-14,K200,192,166,0.8645833333333334
2017-06-14,KOSPI_EX_K200,503,78,0.1550695825049702
2017-06-14,KOSDAQ,1053,100,0.0949667616334283
2017-06-14,KOSPI_ALL,695,244,0.3510791366906475
2017-06-14,KOSPI_KOSDAQ_ALL,1748,344,0.19679633867276888
2017-06-14,KOSDAQ_PLUS_KOSPI_EX_K200,1556,178,0.11439588688946016
2017-06-21,K200,192,166,0.8645833333333334
2017-06-21,KOSPI_EX_K200,503,82,0.16302186878727634
2017-06-21,KOSDAQ,1053,102,0.09686609686609686
2017-06-21,KOSPI_ALL,695,248,0.35683453237410073
2017-06-21,KOSPI_KOSDAQ_ALL,1748,350,0.20022883295194507
2017-06-21,KOSDAQ_PLUS_KOSPI_EX_K200,1556,184,0.11825192802056556
2017-06-28,K200,192,166,0.8645833333333334
2017-06-28,KOSPI_EX_K200,503,83,0.16500994035785288
2017-06-28,KOSDAQ,1055,104,0.0985781990521327
2017-06-28,KOSPI_ALL,695,249,0.35827338129496406
2017-06-28,KOSPI_KOSDAQ_ALL,1750,353,0.2017142857142857
2017-06-28,KOSDAQ_PLUS_KOSPI_EX_K200,1558,187,0.12002567394094994
